Time_UTC,US_T2_F,WECC_T2_F,CA_T2_F,LA_T2_F
2046-01-10 10:00:00,39.31,43.34,48.27,51.37
2046-01-10 11:00:00,38.86,43.2,47.91,50.86
2046-01-10 12:00:00,38.48,43.11,47.61,50.5
2046-01-10 13:00:00,38.53,42.94,47.32,50.18
2046-01-10 14:00:00,40.01,42.71,46.98,49.62
2046-01-10 15:00:00,42.87,42.93,46.74,49.26
2046-01-10 16:00:00,46.09,45.79,49.59,52.21
2046-01-10 17:00:00,48.88,49.46,53.74,56.23
2046-01-10 18:00:00,51.03,52.66,57.45,59.83
2046-01-10 19:00:00,52.32,54.88,59.85,61.74
2046-01-10 20:00:00,52.81,56.39,61.54,63.12
2046-01-10 21:00:00,52.11,57.2,62.55,64.04
2046-01-10 22:00:00,50.04,57.29,62.78,64.33
2046-01-10 23:00:00,48.16,56.41,62.1,63.79
2046-01-11 00:00:00,46.29,53.98,59.95,61.63
2046-01-11 01:00:00,44.69,50.23,54.73,56.08
2046-01-11 02:00:00,43.84,48.94,53.22,54.97
2046-01-11 03:00:00,43.29,48.25,52.5,54.36
2046-01-11 04:00:00,42.94,47.8,52.09,53.76
2046-01-11 05:00:00,42.71,47.57,51.85,53.2
2046-01-11 06:00:00,42.51,47.32,51.66,52.84
2046-01-11 07:00:00,42.31,46.99,51.44,52.5
2046-01-11 08:00:00,42.22,46.67,51.28,52.11
2046-01-11 09:00:00,42.17,46.49,51.24,51.8
2046-01-11 10:00:00,42.15,46.31,51.24,51.51
2046-01-11 11:00:00,42.1,46.06,51.13,51.12
2046-01-11 12:00:00,41.99,45.7,50.92,50.72
2046-01-11 13:00:00,42.13,45.43,50.63,50.27
2046-01-11 14:00:00,43.27,45.1,50.25,49.55
2046-01-11 15:00:00,45.77,45.32,50.13,49.24
2046-01-11 16:00:00,48.81,47.64,52.47,52.14
2046-01-11 17:00:00,51.75,51.08,55.98,56.43
2046-01-11 18:00:00,53.91,53.76,58.71,59.56
2046-01-11 19:00:00,55.2,55.63,60.71,61.61
2046-01-11 20:00:00,55.78,56.93,62.08,63.12
2046-01-11 21:00:00,55.54,57.58,62.83,63.93
2046-01-11 22:00:00,54.39,57.52,62.91,64.38
2046-01-11 23:00:00,52.32,56.52,62.1,63.72
2046-01-12 00:00:00,50.36,53.94,59.86,61.18
2046-01-12 01:00:00,48.79,50.38,55.31,56.59
2046-01-12 02:00:00,47.86,48.7,53.44,54.81
2046-01-12 03:00:00,47.16,47.62,52.41,53.94
2046-01-12 04:00:00,46.6,46.83,51.75,53.83
2046-01-12 05:00:00,46.09,46.18,51.15,53.65
2046-01-12 06:00:00,45.59,45.63,50.58,52.99
2046-01-12 07:00:00,45.09,45.05,49.98,52.14
2046-01-12 08:00:00,44.42,44.44,49.37,51.4
2046-01-12 09:00:00,43.72,43.9,48.94,51.06
2046-01-12 10:00:00,43.09,43.52,48.58,50.88
2046-01-12 11:00:00,42.58,43.16,48.25,50.63
2046-01-12 12:00:00,42.17,42.78,48.0,50.32
2046-01-12 13:00:00,42.08,42.33,47.7,50.04
2046-01-12 14:00:00,43.56,41.79,47.25,49.51
2046-01-12 15:00:00,46.72,41.81,46.96,49.3
2046-01-12 16:00:00,50.41,44.6,49.69,52.41
2046-01-12 17:00:00,53.71,48.22,53.82,56.46
2046-01-12 18:00:00,56.25,50.92,56.88,59.05
2046-01-12 19:00:00,57.88,52.84,59.09,60.89
2046-01-12 20:00:00,58.64,54.21,60.84,62.33
2046-01-12 21:00:00,58.23,55.02,62.08,63.39
2046-01-12 22:00:00,55.78,55.18,62.6,64.02
2046-01-12 23:00:00,53.22,54.5,62.13,63.52
2046-01-13 00:00:00,51.26,52.25,60.21,61.5
2046-01-13 01:00:00,49.48,48.61,55.33,56.89
2046-01-13 02:00:00,48.45,47.28,53.58,55.15
2046-01-13 03:00:00,47.73,46.58,52.79,54.41
2046-01-13 04:00:00,47.16,46.09,52.27,53.87
2046-01-13 05:00:00,46.62,45.75,51.93,53.51
2046-01-13 06:00:00,46.11,45.46,51.66,53.2
2046-01-13 07:00:00,45.75,45.25,51.48,52.93
2046-01-13 08:00:00,45.54,45.1,51.35,52.92
2046-01-13 09:00:00,45.3,44.83,51.06,52.83
2046-01-13 10:00:00,45.07,44.56,50.79,52.74
2046-01-13 11:00:00,44.85,44.35,50.58,52.59
2046-01-13 12:00:00,44.56,44.15,50.32,52.23
2046-01-13 13:00:00,44.55,43.95,50.11,51.89
2046-01-13 14:00:00,45.41,43.79,49.87,51.53
2046-01-13 15:00:00,47.3,44.11,49.71,51.04
2046-01-13 16:00:00,49.69,47.21,52.7,54.05
2046-01-13 17:00:00,52.03,51.24,57.04,57.88
2046-01-13 18:00:00,53.74,54.37,60.42,60.85
2046-01-13 19:00:00,54.84,56.68,62.78,62.96
2046-01-13 20:00:00,55.27,58.28,64.35,64.4
2046-01-13 21:00:00,54.82,59.13,65.03,65.25
2046-01-13 22:00:00,53.55,59.04,64.62,64.98
2046-01-13 23:00:00,52.07,57.99,63.46,63.68
2046-01-14 00:00:00,50.27,55.31,61.07,61.41
2046-01-14 01:00:00,48.49,51.49,56.01,56.19
2046-01-14 02:00:00,47.34,49.86,54.05,54.43
2046-01-14 03:00:00,46.4,48.79,52.88,53.26
2046-01-14 04:00:00,45.63,48.04,52.11,52.41
2046-01-14 05:00:00,45.05,47.53,51.64,51.67
2046-01-14 06:00:00,44.47,47.23,51.57,51.46
2046-01-14 07:00:00,43.92,47.03,51.49,51.1
2046-01-14 08:00:00,43.32,46.56,50.85,50.38
2046-01-14 09:00:00,42.75,46.18,50.22,50.05
2046-01-14 10:00:00,42.19,45.9,49.75,49.59
2046-01-14 11:00:00,41.61,45.54,49.21,49.06
2046-01-14 12:00:00,40.96,45.18,48.7,48.47
2046-01-14 13:00:00,40.57,44.94,48.51,47.8
2046-01-14 14:00:00,40.93,44.6,48.15,47.43
2046-01-14 15:00:00,42.3,44.71,48.0,47.3
2046-01-14 16:00:00,44.51,47.26,50.31,50.23
2046-01-14 17:00:00,46.54,50.36,53.2,53.56
2046-01-14 18:00:00,48.02,52.57,55.04,55.33
2046-01-14 19:00:00,48.83,53.83,55.87,55.36
2046-01-14 20:00:00,49.06,54.36,55.87,54.19
2046-01-14 21:00:00,48.61,54.41,55.58,53.73
2046-01-14 22:00:00,47.39,54.12,55.18,54.07
2046-01-14 23:00:00,45.05,53.2,54.52,54.34
2046-01-15 00:00:00,42.73,51.19,53.28,53.19
2046-01-15 01:00:00,40.73,48.4,50.52,49.26
2046-01-15 02:00:00,39.27,46.78,48.9,47.17
2046-01-15 03:00:00,38.05,45.52,47.75,46.22
2046-01-15 04:00:00,37.02,44.53,46.78,45.52
2046-01-15 05:00:00,36.01,43.7,45.93,44.94
2046-01-15 06:00:00,35.02,42.89,45.07,44.31
2046-01-15 07:00:00,34.11,42.21,44.4,43.92
2046-01-15 08:00:00,33.33,41.4,43.61,43.38
2046-01-15 09:00:00,32.61,40.57,42.84,42.8
2046-01-15 10:00:00,31.89,39.88,42.21,42.51
2046-01-15 11:00:00,31.32,39.31,41.68,42.51
2046-01-15 12:00:00,30.85,38.82,41.27,42.64
2046-01-15 13:00:00,30.7,38.32,40.71,42.57
2046-01-15 14:00:00,32.02,37.69,39.94,41.79
2046-01-15 15:00:00,34.56,37.51,39.31,40.82
2046-01-15 16:00:00,37.74,39.92,41.43,42.71
2046-01-15 17:00:00,40.55,43.05,44.87,45.39
2046-01-15 18:00:00,42.67,45.68,47.75,47.84
2046-01-15 19:00:00,44.13,47.5,49.87,49.77
2046-01-15 20:00:00,44.82,48.58,51.19,51.03
2046-01-15 21:00:00,44.62,49.23,52.16,52.2
2046-01-15 22:00:00,43.32,49.33,52.57,52.57
2046-01-15 23:00:00,40.82,48.38,52.03,51.96
2046-01-16 00:00:00,38.88,46.15,50.41,50.29
2046-01-16 01:00:00,37.15,42.55,46.47,47.12
2046-01-16 02:00:00,35.92,40.37,43.79,44.94
2046-01-16 03:00:00,35.15,39.2,42.55,43.79
2046-01-16 04:00:00,34.48,38.32,41.63,43.0
2046-01-16 05:00:00,34.03,37.65,40.96,42.67
2046-01-16 06:00:00,33.64,37.08,40.3,42.1
2046-01-16 07:00:00,33.3,36.63,39.92,41.65
2046-01-16 08:00:00,32.95,36.19,39.54,41.16
2046-01-16 09:00:00,32.67,35.76,39.27,40.95
2046-01-16 10:00:00,32.43,35.4,39.04,40.8
2046-01-16 11:00:00,32.29,35.11,38.95,40.87
2046-01-16 12:00:00,32.18,34.81,38.97,40.95
2046-01-16 13:00:00,32.52,34.61,39.11,41.09
2046-01-16 14:00:00,34.52,34.54,39.29,41.29
2046-01-16 15:00:00,37.69,35.01,39.65,41.49
2046-01-16 16:00:00,41.09,37.94,43.02,45.21
2046-01-16 17:00:00,44.01,41.11,46.71,49.73
2046-01-16 18:00:00,46.22,43.5,49.42,52.92
2046-01-16 19:00:00,47.68,45.34,51.37,54.7
2046-01-16 20:00:00,48.33,46.69,52.86,55.9
2046-01-16 21:00:00,48.06,47.48,53.74,56.8
2046-01-16 22:00:00,46.33,47.82,54.19,57.34
2046-01-16 23:00:00,44.1,47.41,53.92,56.93
2046-01-17 00:00:00,42.48,45.9,52.72,55.72
2046-01-17 01:00:00,40.98,42.51,48.4,50.94
2046-01-17 02:00:00,40.12,41.27,46.83,49.89
2046-01-17 03:00:00,39.51,40.73,46.27,49.33
2046-01-17 04:00:00,39.04,40.39,45.93,48.87
2046-01-17 05:00:00,38.61,40.08,45.64,48.33
2046-01-17 06:00:00,38.32,39.96,45.5,48.11
2046-01-17 07:00:00,38.12,39.83,45.3,47.8
2046-01-17 08:00:00,37.96,39.79,45.3,47.82
2046-01-17 09:00:00,37.74,39.74,45.32,47.84
2046-01-17 10:00:00,37.54,39.76,45.3,47.75
2046-01-17 11:00:00,37.31,39.63,45.16,47.66
2046-01-17 12:00:00,37.13,39.45,45.09,47.57
2046-01-17 13:00:00,37.45,39.27,44.96,47.46
2046-01-17 14:00:00,38.91,39.06,44.8,47.1
2046-01-17 15:00:00,41.04,39.25,44.76,46.87
2046-01-17 16:00:00,43.63,42.08,47.64,50.02
2046-01-17 17:00:00,45.93,45.77,51.87,53.76
2046-01-17 18:00:00,47.59,48.81,55.22,56.88
2046-01-17 19:00:00,48.7,51.15,57.61,59.43
2046-01-17 20:00:00,49.1,52.77,59.31,61.21
2046-01-17 21:00:00,48.94,53.74,60.28,62.26
2046-01-17 22:00:00,48.13,53.98,60.4,62.44
2046-01-17 23:00:00,47.05,53.26,59.65,61.61
2046-01-18 00:00:00,45.64,51.33,58.01,60.17
2046-01-18 01:00:00,44.04,47.57,53.44,55.29
2046-01-18 02:00:00,43.18,46.09,51.48,52.95
2046-01-18 03:00:00,42.78,45.55,50.97,52.23
2046-01-18 04:00:00,42.55,45.25,50.74,51.93
2046-01-18 05:00:00,42.24,44.83,50.23,51.03
2046-01-18 06:00:00,41.92,44.49,49.8,50.25
2046-01-18 07:00:00,41.63,44.31,49.55,49.84
2046-01-18 08:00:00,41.31,44.1,49.3,49.71
2046-01-18 09:00:00,41.0,43.77,48.92,49.3
2046-01-18 10:00:00,40.68,43.45,48.47,48.81
2046-01-18 11:00:00,40.35,43.09,47.98,48.06
2046-01-18 12:00:00,39.99,42.85,47.77,47.73
2046-01-18 13:00:00,39.63,42.53,47.34,47.17
2046-01-18 14:00:00,40.14,42.17,46.81,46.63
2046-01-18 15:00:00,41.74,42.49,46.67,46.6
2046-01-18 16:00:00,43.9,44.85,49.08,49.87
2046-01-18 17:00:00,45.99,48.09,52.45,53.58
2046-01-18 18:00:00,47.57,50.56,54.79,56.01
2046-01-18 19:00:00,48.52,52.29,56.44,57.4
2046-01-18 20:00:00,48.85,53.24,57.38,58.28
2046-01-18 21:00:00,48.56,53.67,57.7,58.64
2046-01-18 22:00:00,47.26,53.47,57.34,58.05
2046-01-18 23:00:00,44.83,52.48,56.26,56.7
2046-01-19 00:00:00,42.48,50.27,54.57,55.11
2046-01-19 01:00:00,40.93,47.66,51.94,52.63
2046-01-19 02:00:00,39.9,46.27,50.47,51.42
2046-01-19 03:00:00,39.09,45.27,49.46,50.65
2046-01-19 04:00:00,38.46,44.47,48.65,50.02
2046-01-19 05:00:00,37.99,43.77,47.77,48.92
2046-01-19 06:00:00,37.58,43.09,46.89,47.73
2046-01-19 07:00:00,37.22,42.53,46.24,47.16
2046-01-19 08:00:00,36.86,41.9,45.52,46.65
2046-01-19 09:00:00,36.5,41.29,44.8,45.81
2046-01-19 10:00:00,36.19,40.78,44.26,45.12
2046-01-19 11:00:00,35.98,40.26,43.66,44.58
2046-01-19 12:00:00,35.85,39.79,43.16,44.17
2046-01-19 13:00:00,36.27,39.27,42.71,43.84
2046-01-19 14:00:00,38.5,38.66,42.13,43.66
2046-01-19 15:00:00,41.86,38.41,41.61,43.21
2046-01-19 16:00:00,45.45,40.66,43.81,45.86
2046-01-19 17:00:00,48.49,43.57,47.25,48.99
2046-01-19 18:00:00,50.77,46.04,50.25,51.96
2046-01-19 19:00:00,52.25,47.73,52.38,53.67
2046-01-19 20:00:00,53.02,48.85,53.89,54.82
2046-01-19 21:00:00,52.75,49.51,54.91,55.8
2046-01-19 22:00:00,50.76,49.62,55.31,56.12
2046-01-19 23:00:00,48.51,49.06,54.97,55.76
2046-01-20 00:00:00,46.67,47.44,53.62,54.59
2046-01-20 01:00:00,45.0,43.93,49.24,50.63
2046-01-20 02:00:00,44.02,41.86,46.62,48.52
2046-01-20 03:00:00,43.47,40.73,45.32,47.28
2046-01-20 04:00:00,43.09,39.9,44.47,46.26
2046-01-20 05:00:00,42.69,39.31,43.81,45.43
2046-01-20 06:00:00,42.28,38.8,43.23,44.74
2046-01-20 07:00:00,41.85,38.35,42.82,44.4
2046-01-20 08:00:00,41.43,37.92,42.39,44.04
2046-01-20 09:00:00,41.04,37.54,41.95,43.59
2046-01-20 10:00:00,40.71,37.22,41.61,43.27
2046-01-20 11:00:00,40.42,36.88,41.34,43.05
2046-01-20 12:00:00,40.17,36.54,41.04,42.85
2046-01-20 13:00:00,40.39,36.16,40.68,42.58
2046-01-20 14:00:00,42.1,35.74,40.3,42.24
2046-01-20 15:00:00,44.92,35.96,40.15,41.97
2046-01-20 16:00:00,48.09,38.98,43.41,45.55
2046-01-20 17:00:00,50.97,42.75,47.86,49.78
2046-01-20 18:00:00,52.99,45.45,50.97,52.61
2046-01-20 19:00:00,54.25,47.39,53.2,54.54
2046-01-20 20:00:00,54.75,48.72,54.77,55.99
2046-01-20 21:00:00,54.45,49.57,55.81,57.07
2046-01-20 22:00:00,52.7,49.84,56.21,57.56
2046-01-20 23:00:00,50.67,49.28,55.81,57.25
