Time_UTC,US_T2_F,WECC_T2_F,CA_T2_F,LA_T2_F
2086-01-02 20:00:00,56.66,56.21,57.65,58.19
2086-01-02 21:00:00,56.14,56.61,57.69,58.01
2086-01-02 22:00:00,55.31,56.34,57.09,56.64
2086-01-02 23:00:00,53.96,55.33,56.3,55.71
2086-01-03 00:00:00,52.43,53.55,55.44,54.9
2086-01-03 01:00:00,51.39,51.98,54.45,54.37
2086-01-03 02:00:00,50.68,51.04,53.65,53.76
2086-01-03 03:00:00,50.07,50.14,52.77,52.59
2086-01-03 04:00:00,49.5,49.28,51.73,51.53
2086-01-03 05:00:00,48.99,48.7,51.03,50.94
2086-01-03 06:00:00,48.51,48.2,50.54,50.74
2086-01-03 07:00:00,48.09,47.62,50.11,50.29
2086-01-03 08:00:00,47.68,47.07,49.62,49.98
2086-01-03 09:00:00,47.26,46.71,49.32,50.0
2086-01-03 10:00:00,46.85,46.26,48.92,49.6
2086-01-03 11:00:00,46.47,45.81,48.56,49.3
2086-01-03 12:00:00,46.09,45.41,48.22,48.99
2086-01-03 13:00:00,45.86,45.01,47.91,48.4
2086-01-03 14:00:00,46.42,44.83,47.88,48.33
2086-01-03 15:00:00,47.57,44.83,47.68,48.11
2086-01-03 16:00:00,49.73,46.98,49.6,50.32
2086-01-03 17:00:00,51.89,50.49,53.46,54.18
2086-01-03 18:00:00,53.46,53.06,56.21,56.53
2086-01-03 19:00:00,54.55,54.95,58.24,58.42
2086-01-03 20:00:00,55.17,56.21,59.74,59.97
2086-01-03 21:00:00,55.15,56.88,60.64,60.94
2086-01-03 22:00:00,54.18,56.73,60.62,61.03
2086-01-03 23:00:00,52.23,55.69,59.68,60.22
2086-01-04 00:00:00,50.34,53.46,57.96,58.37
2086-01-04 01:00:00,48.88,50.88,54.91,54.79
2086-01-04 02:00:00,47.95,49.69,53.69,53.55
2086-01-04 03:00:00,47.23,49.05,53.26,53.06
2086-01-04 04:00:00,46.6,48.6,53.02,52.75
2086-01-04 05:00:00,46.02,48.29,52.88,52.52
2086-01-04 06:00:00,45.48,48.02,52.74,52.38
2086-01-04 07:00:00,44.98,47.75,52.63,52.54
2086-01-04 08:00:00,44.6,47.52,52.56,52.77
2086-01-04 09:00:00,44.24,47.37,52.68,53.17
2086-01-04 10:00:00,43.88,47.19,52.7,53.4
2086-01-04 11:00:00,43.52,46.96,52.59,53.46
2086-01-04 12:00:00,43.2,46.83,52.61,53.91
2086-01-04 13:00:00,43.21,46.71,52.59,54.1
2086-01-04 14:00:00,44.76,46.45,52.39,54.03
2086-01-04 15:00:00,47.25,46.69,52.45,54.03
2086-01-04 16:00:00,50.0,48.72,54.5,56.59
2086-01-04 17:00:00,52.77,52.36,58.35,60.62
2086-01-04 18:00:00,55.0,55.89,61.92,63.82
2086-01-04 19:00:00,56.39,58.44,64.31,65.66
2086-01-04 20:00:00,57.02,60.22,66.04,66.88
2086-01-04 21:00:00,56.61,61.25,67.1,67.51
2086-01-04 22:00:00,54.82,61.36,67.35,67.59
2086-01-04 23:00:00,52.65,60.4,66.69,67.17
2086-01-05 00:00:00,50.56,57.63,64.47,65.23
2086-01-05 01:00:00,48.92,54.37,60.46,61.65
2086-01-05 02:00:00,47.97,53.24,59.22,60.67
2086-01-05 03:00:00,47.39,52.63,58.64,60.39
2086-01-05 04:00:00,46.92,52.21,58.41,60.17
2086-01-05 05:00:00,46.44,51.82,58.26,60.17
2086-01-05 06:00:00,45.95,51.48,58.08,60.12
2086-01-05 07:00:00,45.55,51.22,58.01,60.15
2086-01-05 08:00:00,45.16,50.95,57.92,60.13
2086-01-05 09:00:00,44.78,50.67,57.7,59.83
2086-01-05 10:00:00,44.46,50.47,57.6,59.47
2086-01-05 11:00:00,44.13,50.22,57.36,59.16
2086-01-05 12:00:00,43.84,50.04,57.18,58.91
2086-01-05 13:00:00,43.86,49.89,57.02,58.75
2086-01-05 14:00:00,44.87,49.69,56.89,58.75
2086-01-05 15:00:00,46.96,49.98,56.86,58.77
2086-01-05 16:00:00,49.35,52.56,59.16,61.45
2086-01-05 17:00:00,51.57,56.05,62.82,65.01
2086-01-05 18:00:00,53.17,59.07,66.06,68.0
2086-01-05 19:00:00,54.1,61.54,68.63,70.36
2086-01-05 20:00:00,54.32,63.09,70.23,71.83
2086-01-05 21:00:00,53.82,63.91,71.1,72.73
2086-01-05 22:00:00,52.38,64.02,71.2,72.84
2086-01-05 23:00:00,50.43,63.16,70.54,72.28
2086-01-06 00:00:00,48.38,60.3,67.98,70.14
2086-01-06 01:00:00,46.71,57.13,64.0,66.7
2086-01-06 02:00:00,45.57,55.96,62.78,65.91
2086-01-06 03:00:00,44.74,55.35,62.2,65.41
2086-01-06 04:00:00,44.15,54.93,61.88,65.08
2086-01-06 05:00:00,43.63,54.61,61.61,64.62
2086-01-06 06:00:00,43.16,54.27,61.23,63.9
2086-01-06 07:00:00,42.75,53.94,60.89,63.5
2086-01-06 08:00:00,42.22,53.73,60.64,63.23
2086-01-06 09:00:00,41.63,53.56,60.44,63.03
2086-01-06 10:00:00,40.96,53.33,60.17,62.64
2086-01-06 11:00:00,40.33,53.02,59.79,62.02
2086-01-06 12:00:00,39.72,52.7,59.29,61.54
2086-01-06 13:00:00,39.47,52.34,58.77,61.11
2086-01-06 14:00:00,40.26,52.02,58.28,60.73
2086-01-06 15:00:00,41.92,52.21,58.01,60.69
2086-01-06 16:00:00,44.08,54.55,59.86,62.74
2086-01-06 17:00:00,46.36,58.41,63.9,66.92
2086-01-06 18:00:00,48.15,61.72,67.55,70.9
2086-01-06 19:00:00,49.23,64.15,70.14,73.44
2086-01-06 20:00:00,49.62,65.64,71.76,74.95
2086-01-06 21:00:00,49.24,66.45,72.7,75.87
2086-01-06 22:00:00,47.8,66.47,72.77,75.87
2086-01-06 23:00:00,45.45,65.37,71.8,74.8
2086-01-07 00:00:00,43.12,62.28,68.74,71.62
2086-01-07 01:00:00,41.29,58.35,63.46,66.36
2086-01-07 02:00:00,40.21,56.73,61.5,64.8
2086-01-07 03:00:00,39.43,55.74,60.42,64.08
2086-01-07 04:00:00,38.79,55.15,59.92,63.61
2086-01-07 05:00:00,38.23,54.68,59.54,62.89
2086-01-07 06:00:00,37.71,54.21,59.16,62.31
2086-01-07 07:00:00,37.27,53.82,58.8,61.95
2086-01-07 08:00:00,36.84,53.37,58.19,60.84
2086-01-07 09:00:00,36.46,52.9,57.52,59.67
2086-01-07 10:00:00,36.14,52.52,56.98,59.0
2086-01-07 11:00:00,35.94,52.21,56.57,58.33
2086-01-07 12:00:00,35.71,51.78,55.92,57.0
2086-01-07 13:00:00,35.94,51.4,55.45,55.9
2086-01-07 14:00:00,38.01,50.92,55.0,55.04
2086-01-07 15:00:00,41.02,50.79,54.48,54.12
2086-01-07 16:00:00,44.33,53.26,56.79,57.13
2086-01-07 17:00:00,47.34,56.62,60.15,61.25
2086-01-07 18:00:00,49.68,59.27,62.76,64.24
2086-01-07 19:00:00,51.28,60.87,64.24,65.86
2086-01-07 20:00:00,52.07,61.56,64.81,66.58
2086-01-07 21:00:00,51.82,61.72,64.98,66.65
2086-01-07 22:00:00,49.73,61.34,64.81,66.34
2086-01-07 23:00:00,47.05,60.19,64.09,65.64
2086-01-08 00:00:00,44.83,57.63,62.2,63.82
2086-01-08 01:00:00,43.14,54.19,57.79,59.16
2086-01-08 02:00:00,42.19,52.56,55.92,57.67
2086-01-08 03:00:00,41.52,51.62,55.08,56.91
2086-01-08 04:00:00,41.0,50.94,54.63,56.28
2086-01-08 05:00:00,40.53,50.4,54.32,55.96
2086-01-08 06:00:00,40.14,49.84,53.8,55.56
2086-01-08 07:00:00,39.78,49.41,53.42,55.31
2086-01-08 08:00:00,39.49,48.85,52.95,54.91
2086-01-08 09:00:00,39.22,48.29,52.47,54.55
2086-01-08 10:00:00,38.95,47.79,52.03,54.23
2086-01-08 11:00:00,38.77,47.32,51.78,53.94
2086-01-08 12:00:00,38.66,46.96,51.58,53.87
2086-01-08 13:00:00,39.07,46.58,51.33,54.03
2086-01-08 14:00:00,41.27,46.17,50.97,54.18
2086-01-08 15:00:00,44.83,46.09,50.7,54.32
2086-01-08 16:00:00,48.6,48.69,53.31,57.38
2086-01-08 17:00:00,51.82,52.02,56.89,61.5
2086-01-08 18:00:00,54.3,54.72,59.72,64.49
2086-01-08 19:00:00,55.98,56.82,61.99,66.63
2086-01-08 20:00:00,56.66,58.19,63.61,67.98
2086-01-08 21:00:00,55.92,58.93,64.63,68.67
2086-01-08 22:00:00,54.09,58.98,64.92,68.59
2086-01-08 23:00:00,51.48,58.1,64.26,67.71
2086-01-09 00:00:00,49.39,55.63,62.29,65.57
2086-01-09 01:00:00,47.57,51.48,57.06,60.28
2086-01-09 02:00:00,46.65,49.96,55.36,58.64
2086-01-09 03:00:00,46.08,49.17,54.59,57.72
2086-01-09 04:00:00,45.64,48.61,54.09,57.18
2086-01-09 05:00:00,45.28,48.06,53.55,56.61
2086-01-09 06:00:00,44.96,47.5,53.01,55.98
2086-01-09 07:00:00,44.67,46.98,52.54,55.42
2086-01-09 08:00:00,44.46,46.49,52.02,54.97
2086-01-09 09:00:00,44.33,46.02,51.57,54.48
2086-01-09 10:00:00,44.06,45.63,51.33,54.27
2086-01-09 11:00:00,43.84,45.37,51.17,54.25
2086-01-09 12:00:00,43.63,45.12,50.97,54.07
2086-01-09 13:00:00,43.72,44.78,50.67,53.78
2086-01-09 14:00:00,45.1,44.28,50.09,52.92
2086-01-09 15:00:00,47.41,44.19,49.62,52.3
2086-01-09 16:00:00,50.36,46.83,52.3,55.13
2086-01-09 17:00:00,53.11,50.27,56.41,58.64
2086-01-09 18:00:00,55.18,53.1,59.81,61.63
2086-01-09 19:00:00,56.57,55.17,62.19,63.82
2086-01-09 20:00:00,57.24,56.55,63.72,65.3
2086-01-09 21:00:00,56.84,57.4,64.67,66.42
2086-01-09 22:00:00,54.95,57.63,64.92,66.83
2086-01-09 23:00:00,52.45,56.95,64.27,66.2
2086-01-10 00:00:00,50.52,54.75,62.4,64.4
2086-01-10 01:00:00,48.7,51.08,57.51,60.3
2086-01-10 02:00:00,47.53,49.5,55.51,58.35
2086-01-10 03:00:00,46.56,48.54,54.37,57.36
2086-01-10 04:00:00,45.72,47.89,53.65,56.73
2086-01-10 05:00:00,44.89,47.41,53.08,56.23
2086-01-10 06:00:00,44.19,47.07,52.52,55.72
2086-01-10 07:00:00,43.57,46.71,52.02,55.18
2086-01-10 08:00:00,43.02,46.42,51.53,54.54
2086-01-10 09:00:00,42.49,46.2,51.17,54.19
2086-01-10 10:00:00,41.95,46.04,50.81,53.74
2086-01-10 11:00:00,41.5,45.95,50.47,53.22
2086-01-10 12:00:00,41.07,45.81,50.14,52.88
2086-01-10 13:00:00,41.14,45.54,49.82,52.54
2086-01-10 14:00:00,42.69,45.3,49.5,52.03
2086-01-10 15:00:00,45.72,45.55,49.28,51.69
2086-01-10 16:00:00,48.97,48.2,51.84,54.39
2086-01-10 17:00:00,51.8,52.14,56.35,58.64
2086-01-10 18:00:00,53.83,55.22,59.88,62.13
2086-01-10 19:00:00,55.08,57.42,62.26,64.09
2086-01-10 20:00:00,55.56,58.93,63.93,65.46
2086-01-10 21:00:00,54.88,59.76,64.94,66.4
2086-01-10 22:00:00,52.72,59.85,65.17,66.69
2086-01-10 23:00:00,50.7,59.0,64.49,66.07
2086-01-11 00:00:00,48.69,56.59,62.37,63.95
2086-01-11 01:00:00,47.1,52.84,57.16,58.42
2086-01-11 02:00:00,46.29,51.58,55.71,57.4
2086-01-11 03:00:00,45.77,50.88,55.02,56.82
2086-01-11 04:00:00,45.37,50.45,54.54,56.17
2086-01-11 05:00:00,45.05,50.16,54.3,55.67
2086-01-11 06:00:00,44.78,49.86,54.09,55.29
2086-01-11 07:00:00,44.55,49.55,53.87,54.86
2086-01-11 08:00:00,44.38,49.26,53.73,54.48
2086-01-11 09:00:00,44.31,49.03,53.65,54.19
2086-01-11 10:00:00,44.28,48.85,53.62,53.87
2086-01-11 11:00:00,44.26,48.54,53.49,53.42
2086-01-11 12:00:00,44.2,48.22,53.26,52.92
2086-01-11 13:00:00,44.4,47.93,52.95,52.45
2086-01-11 14:00:00,45.68,47.61,52.59,51.75
2086-01-11 15:00:00,48.29,47.66,52.34,51.37
2086-01-11 16:00:00,51.64,50.34,54.93,54.61
2086-01-11 17:00:00,54.61,53.65,58.28,58.77
2086-01-11 18:00:00,56.8,56.34,61.05,62.04
2086-01-11 19:00:00,58.24,58.26,63.07,64.18
2086-01-11 20:00:00,58.87,59.5,64.42,65.62
2086-01-11 21:00:00,58.51,60.12,65.14,66.24
2086-01-11 22:00:00,57.27,60.06,65.21,66.65
2086-01-11 23:00:00,55.11,59.09,64.4,66.02
2086-01-12 00:00:00,53.08,56.52,62.24,63.61
2086-01-12 01:00:00,51.46,52.92,57.63,58.87
2086-01-12 02:00:00,50.54,51.28,55.81,57.11
2086-01-12 03:00:00,49.93,50.29,54.91,56.57
2086-01-12 04:00:00,49.41,49.55,54.3,56.59
2086-01-12 05:00:00,48.9,48.92,53.73,56.37
2086-01-12 06:00:00,48.43,48.34,53.13,55.65
2086-01-12 07:00:00,47.97,47.73,52.48,54.73
2086-01-12 08:00:00,47.32,47.08,51.89,54.03
2086-01-12 09:00:00,46.58,46.56,51.48,53.62
2086-01-12 10:00:00,45.95,46.18,51.12,53.37
2086-01-12 11:00:00,45.48,45.86,50.85,53.19
2086-01-12 12:00:00,45.1,45.5,50.63,53.01
2086-01-12 13:00:00,45.14,45.01,50.31,52.59
2086-01-12 14:00:00,46.72,44.55,49.89,52.0
2086-01-12 15:00:00,49.69,44.55,49.66,51.82
2086-01-12 16:00:00,53.22,47.23,52.18,54.82
2086-01-12 17:00:00,56.53,50.81,56.26,59.04
2086-01-12 18:00:00,59.05,53.56,59.38,61.77
2086-01-12 19:00:00,60.66,55.45,61.56,63.66
2086-01-12 20:00:00,61.5,56.82,63.3,65.07
2086-01-12 21:00:00,61.0,57.56,64.47,66.02
2086-01-12 22:00:00,58.66,57.63,64.92,66.52
2086-01-12 23:00:00,56.05,56.95,64.4,65.89
2086-01-13 00:00:00,53.98,54.68,62.46,63.84
2086-01-13 01:00:00,52.3,51.31,57.96,59.61
2086-01-13 02:00:00,51.33,49.95,56.12,57.92
2086-01-13 03:00:00,50.61,49.28,55.38,57.18
2086-01-13 04:00:00,49.95,48.74,54.81,56.57
2086-01-13 05:00:00,49.37,48.33,54.39,56.05
2086-01-13 06:00:00,48.96,48.04,54.12,55.63
2086-01-13 07:00:00,48.63,47.86,53.96,55.49
2086-01-13 08:00:00,48.36,47.71,53.83,55.45
2086-01-13 09:00:00,48.11,47.5,53.64,55.35
2086-01-13 10:00:00,47.82,47.21,53.37,55.27
2086-01-13 11:00:00,47.61,46.98,53.11,55.09
2086-01-13 12:00:00,47.34,46.76,52.83,54.54
2086-01-13 13:00:00,47.28,46.54,52.59,54.1
2086-01-13 14:00:00,48.18,46.36,52.34,53.69
2086-01-13 15:00:00,50.09,46.67,52.14,53.15
2086-01-13 16:00:00,52.54,49.77,55.13,56.25
2086-01-13 17:00:00,54.88,53.78,59.45,60.21
2086-01-13 18:00:00,56.66,56.97,62.91,63.43
2086-01-13 19:00:00,57.79,59.31,65.3,65.48
2086-01-13 20:00:00,58.15,60.85,66.78,66.78
2086-01-13 21:00:00,57.67,61.68,67.41,67.6
2086-01-13 22:00:00,56.28,61.56,66.96,67.28
2086-01-13 23:00:00,54.77,60.48,65.8,65.97
2086-01-14 00:00:00,52.93,57.69,63.25,63.63
2086-01-14 01:00:00,51.19,54.09,58.44,58.6
2086-01-14 02:00:00,50.07,52.5,56.55,56.84
2086-01-14 03:00:00,49.23,51.53,55.49,55.89
2086-01-14 04:00:00,48.49,50.81,54.73,55.08
2086-01-14 05:00:00,47.84,50.27,54.23,54.25
2086-01-14 06:00:00,47.26,49.98,54.21,54.19
2086-01-14 07:00:00,46.71,49.8,54.27,54.36
2086-01-14 08:00:00,46.02,49.28,53.6,53.76
2086-01-14 09:00:00,45.41,48.83,52.97,53.15
2086-01-14 10:00:00,44.78,48.45,52.38,52.47
2086-01-14 11:00:00,44.13,48.07,51.82,51.93
2086-01-14 12:00:00,43.5,47.7,51.28,51.22
2086-01-14 13:00:00,43.11,47.46,51.01,50.41
2086-01-14 14:00:00,43.57,47.1,50.63,49.75
2086-01-14 15:00:00,44.96,47.28,50.41,49.48
2086-01-14 16:00:00,47.25,49.87,52.81,52.79
2086-01-14 17:00:00,49.3,52.97,55.67,56.26
2086-01-14 18:00:00,50.7,55.17,57.47,57.81
2086-01-14 19:00:00,51.53,56.43,58.26,57.61
2086-01-14 20:00:00,51.8,57.06,58.44,56.8
2086-01-14 21:00:00,51.33,57.15,58.19,56.35
2086-01-14 22:00:00,50.11,56.82,57.67,56.59
2086-01-14 23:00:00,47.86,55.94,57.04,56.77
2086-01-15 00:00:00,45.45,53.91,55.76,55.69
2086-01-15 01:00:00,43.36,50.99,52.92,51.64
2086-01-15 02:00:00,41.85,49.48,51.48,49.84
2086-01-15 03:00:00,40.66,48.31,50.41,48.92
2086-01-15 04:00:00,39.67,47.32,49.46,48.25
2086-01-15 05:00:00,38.66,46.44,48.6,47.77
2086-01-15 06:00:00,37.67,45.63,47.75,47.28
2086-01-15 07:00:00,36.82,44.98,47.12,46.94
2086-01-15 08:00:00,36.05,44.17,46.38,46.27
2086-01-15 09:00:00,35.35,43.41,45.7,45.73
2086-01-15 10:00:00,34.68,42.75,45.07,45.43
2086-01-15 11:00:00,34.05,42.1,44.47,45.27
2086-01-15 12:00:00,33.55,41.59,43.99,45.21
2086-01-15 13:00:00,33.46,41.02,43.36,44.92
2086-01-15 14:00:00,34.81,40.41,42.67,44.42
2086-01-15 15:00:00,37.27,40.32,42.12,43.61
2086-01-15 16:00:00,40.39,42.69,44.28,45.61
2086-01-15 17:00:00,43.12,45.72,47.46,48.2
2086-01-15 18:00:00,45.28,48.25,50.29,50.54
2086-01-15 19:00:00,46.78,50.07,52.41,52.48
2086-01-15 20:00:00,47.46,51.28,53.85,53.89
2086-01-15 21:00:00,47.32,51.96,54.84,55.02
2086-01-15 22:00:00,45.82,51.98,55.13,55.4
2086-01-15 23:00:00,43.56,51.17,54.7,54.86
2086-01-16 00:00:00,41.61,48.88,53.01,53.02
2086-01-16 01:00:00,39.87,45.23,48.96,49.62
2086-01-16 02:00:00,38.73,43.2,46.49,47.59
2086-01-16 03:00:00,37.89,42.03,45.21,46.33
2086-01-16 04:00:00,37.22,41.11,44.28,45.54
2086-01-16 05:00:00,36.7,40.41,43.57,45.18
2086-01-16 06:00:00,36.27,39.78,42.93,44.73
2086-01-16 07:00:00,35.94,39.36,42.55,44.37
2086-01-16 08:00:00,35.6,38.8,42.01,43.56
2086-01-16 09:00:00,35.31,38.34,41.68,43.27
2086-01-16 10:00:00,35.11,37.92,41.43,43.12
2086-01-16 11:00:00,35.01,37.6,41.32,43.12
2086-01-16 12:00:00,34.88,37.36,41.32,43.27
2086-01-16 13:00:00,35.31,37.18,41.43,43.45
2086-01-16 14:00:00,37.24,37.13,41.61,43.68
2086-01-16 15:00:00,40.19,37.45,41.92,43.9
2086-01-16 16:00:00,43.59,40.33,45.25,47.66
2086-01-16 17:00:00,46.49,43.47,48.97,52.34
2086-01-16 18:00:00,48.76,45.91,51.71,55.49
2086-01-16 19:00:00,50.22,47.71,53.6,57.4
2086-01-16 20:00:00,50.86,49.01,54.99,58.55
2086-01-16 21:00:00,50.74,49.78,55.8,59.52
2086-01-16 22:00:00,48.72,50.04,56.14,59.9
2086-01-16 23:00:00,46.54,49.64,55.89,59.36
2086-01-17 00:00:00,44.94,48.15,54.66,57.99
2086-01-17 01:00:00,43.54,44.98,50.63,53.08
2086-01-17 02:00:00,42.69,43.75,49.1,51.75
2086-01-17 03:00:00,42.13,43.2,48.54,51.21
2086-01-17 04:00:00,41.74,42.85,48.2,50.83
2086-01-17 05:00:00,41.32,42.66,48.06,50.63
2086-01-17 06:00:00,40.96,42.55,47.97,50.36
2086-01-17 07:00:00,40.75,42.42,47.8,50.0
2086-01-17 08:00:00,40.57,42.39,47.8,50.11
2086-01-17 09:00:00,40.32,42.33,47.8,50.16
2086-01-17 10:00:00,40.1,42.33,47.84,50.18
2086-01-17 11:00:00,39.94,42.19,47.77,50.14
2086-01-17 12:00:00,39.79,42.06,47.77,50.07
2086-01-17 13:00:00,40.06,41.86,47.61,49.93
2086-01-17 14:00:00,41.58,41.68,47.46,49.62
2086-01-17 15:00:00,43.7,42.01,47.52,49.5
2086-01-17 16:00:00,46.22,44.78,50.41,52.72
2086-01-17 17:00:00,48.52,48.4,54.48,56.43
2086-01-17 18:00:00,50.22,51.31,57.67,59.43
2086-01-17 19:00:00,51.35,53.64,60.01,61.86
2086-01-17 20:00:00,51.69,55.22,61.63,63.54
2086-01-17 21:00:00,51.42,56.1,62.51,64.53
2086-01-17 22:00:00,50.74,56.35,62.62,64.62
2086-01-17 23:00:00,49.68,55.6,61.83,63.77
2086-01-18 00:00:00,48.27,53.64,60.13,62.24
2086-01-18 01:00:00,46.67,49.98,55.69,57.42
2086-01-18 02:00:00,45.88,48.56,53.87,55.31
2086-01-18 03:00:00,45.45,48.06,53.42,54.9
2086-01-18 04:00:00,45.14,47.73,53.19,54.7
2086-01-18 05:00:00,44.89,47.32,52.66,53.8
2086-01-18 06:00:00,44.65,47.01,52.21,53.01
2086-01-18 07:00:00,44.4,46.83,51.91,52.36
2086-01-18 08:00:00,44.06,46.63,51.71,52.3
2086-01-18 09:00:00,43.65,46.33,51.35,51.93
2086-01-18 10:00:00,43.23,45.95,50.86,51.44
2086-01-18 11:00:00,42.87,45.61,50.43,50.59
2086-01-18 12:00:00,42.53,45.32,50.14,50.22
2086-01-18 13:00:00,42.22,45.03,49.82,49.73
2086-01-18 14:00:00,42.62,44.74,49.39,49.33
2086-01-18 15:00:00,44.24,44.91,49.1,49.21
2086-01-18 16:00:00,46.56,47.41,51.69,52.66
2086-01-18 17:00:00,48.63,50.56,54.86,56.16
2086-01-18 18:00:00,50.2,52.99,57.18,58.57
2086-01-18 19:00:00,51.12,54.73,58.82,59.83
2086-01-18 20:00:00,51.46,55.76,59.76,60.42
2086-01-18 21:00:00,51.08,56.19,60.17,60.93
2086-01-18 22:00:00,49.95,56.1,59.9,60.44
2086-01-18 23:00:00,47.5,55.15,58.82,59.13
2086-01-19 00:00:00,45.18,52.84,57.04,57.42
2086-01-19 01:00:00,43.63,50.11,54.41,55.09
2086-01-19 02:00:00,42.6,48.6,52.72,53.51
2086-01-19 03:00:00,41.79,47.57,51.6,52.83
2086-01-19 04:00:00,41.13,46.87,50.95,52.43
2086-01-19 05:00:00,40.68,46.22,50.13,51.39
2086-01-19 06:00:00,40.24,45.59,49.3,50.22
2086-01-19 07:00:00,39.85,45.07,48.72,49.59
2086-01-19 08:00:00,39.49,44.47,48.02,49.17
2086-01-19 09:00:00,39.09,43.9,47.35,48.47
2086-01-19 10:00:00,38.71,43.3,46.71,47.64
2086-01-19 11:00:00,38.5,42.8,46.17,47.23
2086-01-19 12:00:00,38.37,42.39,45.75,46.87
2086-01-19 13:00:00,38.75,41.94,45.34,46.67
2086-01-19 14:00:00,40.96,41.38,44.8,46.36
2086-01-19 15:00:00,44.24,41.09,44.22,45.72
2086-01-19 16:00:00,47.71,43.25,46.38,48.47
2086-01-19 17:00:00,50.68,46.0,49.68,51.4
2086-01-19 18:00:00,52.97,48.43,52.61,54.1
2086-01-19 19:00:00,54.48,50.11,54.68,55.72
2086-01-19 20:00:00,55.27,51.24,56.19,56.93
2086-01-19 21:00:00,55.06,51.94,57.25,57.99
2086-01-19 22:00:00,53.24,52.14,57.7,58.5
2086-01-19 23:00:00,51.04,51.62,57.4,58.19
2086-01-20 00:00:00,49.19,50.02,55.99,56.91
2086-01-20 01:00:00,47.5,46.54,51.71,52.9
2086-01-20 02:00:00,46.53,44.53,49.17,50.77
2086-01-20 03:00:00,45.95,43.38,47.88,49.39
2086-01-20 04:00:00,45.52,42.55,46.99,48.43
2086-01-20 05:00:00,45.09,41.97,46.4,47.73
2086-01-20 06:00:00,44.67,41.45,45.84,47.16
2086-01-20 07:00:00,44.2,41.02,45.39,46.76
2086-01-20 08:00:00,43.81,40.62,44.98,46.38
2086-01-20 09:00:00,43.45,40.28,44.56,46.02
2086-01-20 10:00:00,43.16,39.96,44.24,45.72
2086-01-20 11:00:00,42.85,39.61,43.97,45.45
2086-01-20 12:00:00,42.51,39.25,43.63,45.21
2086-01-20 13:00:00,42.58,38.86,43.25,44.92
2086-01-20 14:00:00,44.37,38.48,42.87,44.6
2086-01-20 15:00:00,47.32,38.46,42.58,44.29
2086-01-20 16:00:00,50.58,41.38,45.61,47.68
2086-01-20 17:00:00,53.47,45.23,50.2,52.05
2086-01-20 18:00:00,55.47,48.0,53.44,55.06
2086-01-20 19:00:00,56.75,49.96,55.71,57.09
2086-01-20 20:00:00,57.31,51.3,57.25,58.51
2086-01-20 21:00:00,56.98,52.16,58.32,59.61
2086-01-20 22:00:00,55.49,52.54,58.78,60.19
2086-01-20 23:00:00,53.38,52.03,58.42,59.95
