Time_UTC,US_T2_F,WECC_T2_F,CA_T2_F,LA_T2_F
2086-01-02 14:00:00,49.78,49.17,55.36,56.21
2086-01-02 15:00:00,51.71,49.59,55.54,56.7
2086-01-02 16:00:00,53.73,51.22,56.25,57.36
2086-01-02 17:00:00,55.36,53.28,57.04,57.96
2086-01-02 18:00:00,56.46,54.81,57.49,57.99
2086-01-02 19:00:00,57.13,56.03,57.85,58.3
2086-01-02 20:00:00,57.33,56.89,58.17,58.87
2086-01-02 21:00:00,56.86,57.31,58.26,58.62
2086-01-02 22:00:00,56.01,57.0,57.63,57.07
2086-01-02 23:00:00,54.66,56.03,56.95,56.12
2086-01-03 00:00:00,53.19,54.19,56.01,55.27
2086-01-03 01:00:00,52.16,52.74,55.02,54.84
2086-01-03 02:00:00,51.37,51.76,54.14,54.1
2086-01-03 03:00:00,50.74,50.83,53.22,52.88
2086-01-03 04:00:00,50.14,49.91,52.14,51.73
2086-01-03 05:00:00,49.66,49.3,51.39,51.26
2086-01-03 06:00:00,49.28,48.85,50.88,50.88
2086-01-03 07:00:00,48.87,48.31,50.49,50.61
2086-01-03 08:00:00,48.42,47.73,49.98,50.22
2086-01-03 09:00:00,47.98,47.3,49.6,50.22
2086-01-03 10:00:00,47.59,46.78,49.12,49.75
2086-01-03 11:00:00,47.23,46.35,48.76,49.53
2086-01-03 12:00:00,46.85,45.9,48.36,49.06
2086-01-03 13:00:00,46.58,45.52,48.07,48.67
2086-01-03 14:00:00,47.05,45.25,47.97,48.49
2086-01-03 15:00:00,48.27,45.34,47.89,48.31
2086-01-03 16:00:00,50.4,47.61,50.13,50.86
2086-01-03 17:00:00,52.48,50.94,53.82,54.54
2086-01-03 18:00:00,54.12,53.65,56.73,57.09
2086-01-03 19:00:00,55.22,55.54,58.75,59.05
2086-01-03 20:00:00,55.83,56.82,60.28,60.58
2086-01-03 21:00:00,55.83,57.49,61.11,61.54
2086-01-03 22:00:00,54.97,57.4,61.12,61.61
2086-01-03 23:00:00,53.13,56.37,60.24,60.85
2086-01-04 00:00:00,51.22,54.21,58.59,59.05
2086-01-04 01:00:00,49.75,51.58,55.45,55.38
2086-01-04 02:00:00,48.76,50.36,54.21,54.18
2086-01-04 03:00:00,48.04,49.71,53.76,53.69
2086-01-04 04:00:00,47.41,49.23,53.55,53.37
2086-01-04 05:00:00,46.81,48.92,53.42,53.06
2086-01-04 06:00:00,46.27,48.67,53.28,52.93
2086-01-04 07:00:00,45.79,48.42,53.19,53.1
2086-01-04 08:00:00,45.34,48.11,53.02,53.17
2086-01-04 09:00:00,44.98,47.91,53.04,53.38
2086-01-04 10:00:00,44.62,47.59,52.84,53.47
2086-01-04 11:00:00,44.26,47.32,52.65,53.46
2086-01-04 12:00:00,43.97,47.16,52.61,53.8
2086-01-04 13:00:00,44.04,46.98,52.54,54.0
2086-01-04 14:00:00,45.43,46.76,52.41,54.03
2086-01-04 15:00:00,47.97,46.98,52.52,54.1
2086-01-04 16:00:00,50.92,49.41,54.99,57.13
2086-01-04 17:00:00,53.69,53.08,58.8,61.0
2086-01-04 18:00:00,55.85,56.44,62.15,63.82
2086-01-04 19:00:00,57.27,59.04,64.58,65.66
2086-01-04 20:00:00,57.92,60.84,66.34,67.15
2086-01-04 21:00:00,57.61,61.9,67.42,67.86
2086-01-04 22:00:00,55.83,62.1,67.78,68.18
2086-01-04 23:00:00,53.64,61.2,67.17,67.75
2086-01-05 00:00:00,51.55,58.46,65.03,65.77
2086-01-05 01:00:00,49.89,55.13,60.96,62.17
2086-01-05 02:00:00,48.96,53.98,59.7,61.18
2086-01-05 03:00:00,48.29,53.35,59.18,60.87
2086-01-05 04:00:00,47.8,52.95,58.96,60.71
2086-01-05 05:00:00,47.32,52.56,58.8,60.71
2086-01-05 06:00:00,46.81,52.21,58.66,60.73
2086-01-05 07:00:00,46.42,51.93,58.55,60.66
2086-01-05 08:00:00,46.04,51.64,58.42,60.57
2086-01-05 09:00:00,45.7,51.37,58.28,60.37
2086-01-05 10:00:00,45.37,51.19,58.21,60.13
2086-01-05 11:00:00,45.05,50.92,57.99,59.92
2086-01-05 12:00:00,44.74,50.74,57.79,59.67
2086-01-05 13:00:00,44.71,50.52,57.58,59.47
2086-01-05 14:00:00,45.72,50.32,57.42,59.5
2086-01-05 15:00:00,47.75,50.54,57.31,59.38
2086-01-05 16:00:00,50.09,53.15,59.59,62.02
2086-01-05 17:00:00,52.27,56.64,63.19,65.39
2086-01-05 18:00:00,53.91,59.77,66.54,68.47
2086-01-05 19:00:00,54.82,62.2,69.06,70.75
2086-01-05 20:00:00,55.0,63.75,70.66,72.19
2086-01-05 21:00:00,54.64,64.62,71.55,73.15
2086-01-05 22:00:00,53.33,64.76,71.69,73.42
2086-01-05 23:00:00,51.53,63.93,71.02,72.95
2086-01-06 00:00:00,49.59,61.21,68.68,70.99
2086-01-06 01:00:00,47.82,57.9,64.54,67.53
2086-01-06 02:00:00,46.69,56.73,63.32,66.67
2086-01-06 03:00:00,45.79,56.07,62.71,66.13
2086-01-06 04:00:00,45.1,55.56,62.28,65.52
2086-01-06 05:00:00,44.51,55.17,61.95,64.9
2086-01-06 06:00:00,44.1,54.84,61.61,64.24
2086-01-06 07:00:00,43.7,54.54,61.29,63.84
2086-01-06 08:00:00,43.23,54.39,61.14,63.79
2086-01-06 09:00:00,42.58,54.18,60.87,63.27
2086-01-06 10:00:00,41.95,53.96,60.57,62.73
2086-01-06 11:00:00,41.34,53.67,60.22,62.26
2086-01-06 12:00:00,40.75,53.37,59.81,61.95
2086-01-06 13:00:00,40.48,52.97,59.27,61.41
2086-01-06 14:00:00,41.29,52.66,58.84,61.11
2086-01-06 15:00:00,42.85,52.68,58.44,60.89
2086-01-06 16:00:00,45.14,55.27,60.53,63.03
2086-01-06 17:00:00,47.34,59.11,64.56,67.37
2086-01-06 18:00:00,49.05,62.38,68.07,71.28
2086-01-06 19:00:00,50.07,64.71,70.52,73.72
2086-01-06 20:00:00,50.47,66.25,72.21,75.34
2086-01-06 21:00:00,50.07,67.08,73.17,76.35
2086-01-06 22:00:00,48.67,67.14,73.31,76.57
2086-01-06 23:00:00,46.36,65.98,72.34,75.65
2086-01-07 00:00:00,44.02,62.85,69.28,72.59
2086-01-07 01:00:00,42.19,59.16,64.27,67.62
2086-01-07 02:00:00,41.04,57.47,62.2,65.89
2086-01-07 03:00:00,40.21,56.46,61.09,64.87
2086-01-07 04:00:00,39.56,55.83,60.48,64.26
2086-01-07 05:00:00,39.04,55.35,60.04,63.48
2086-01-07 06:00:00,38.52,54.9,59.68,63.12
2086-01-07 07:00:00,38.05,54.52,59.38,62.73
2086-01-07 08:00:00,37.65,54.03,58.73,61.36
2086-01-07 09:00:00,37.29,53.62,58.17,60.21
2086-01-07 10:00:00,36.97,53.29,57.72,59.54
2086-01-07 11:00:00,36.72,52.97,57.27,58.89
2086-01-07 12:00:00,36.46,52.52,56.57,57.72
2086-01-07 13:00:00,36.7,52.07,56.01,56.5
2086-01-07 14:00:00,38.75,51.58,55.44,55.58
2086-01-07 15:00:00,41.68,51.48,54.9,54.64
2086-01-07 16:00:00,45.12,53.94,57.27,57.67
2086-01-07 17:00:00,48.11,57.07,60.49,61.72
2086-01-07 18:00:00,50.58,59.88,63.39,64.92
2086-01-07 19:00:00,52.23,61.61,65.05,66.76
2086-01-07 20:00:00,53.06,62.33,65.66,67.46
2086-01-07 21:00:00,52.84,62.49,65.84,67.48
2086-01-07 22:00:00,50.94,62.13,65.64,67.1
2086-01-07 23:00:00,48.13,60.98,64.92,66.47
2086-01-08 00:00:00,45.79,58.48,63.01,64.69
2086-01-08 01:00:00,44.08,55.04,58.44,59.88
2086-01-08 02:00:00,43.09,53.29,56.52,58.23
2086-01-08 03:00:00,42.37,52.29,55.6,57.4
2086-01-08 04:00:00,41.83,51.55,55.08,56.71
2086-01-08 05:00:00,41.41,51.01,54.73,56.34
2086-01-08 06:00:00,41.05,50.45,54.23,55.96
2086-01-08 07:00:00,40.66,50.02,53.91,55.81
2086-01-08 08:00:00,40.3,49.5,53.47,55.53
2086-01-08 09:00:00,39.99,48.92,53.06,55.26
2086-01-08 10:00:00,39.78,48.47,52.79,55.09
2086-01-08 11:00:00,39.65,48.07,52.57,54.9
2086-01-08 12:00:00,39.63,47.73,52.43,54.99
2086-01-08 13:00:00,40.06,47.41,52.2,55.13
2086-01-08 14:00:00,42.31,46.96,51.8,55.11
2086-01-08 15:00:00,45.9,46.96,51.57,55.24
2086-01-08 16:00:00,49.71,49.73,54.43,58.6
2086-01-08 17:00:00,52.77,52.81,57.67,62.42
2086-01-08 18:00:00,55.2,55.45,60.48,65.55
2086-01-08 19:00:00,56.88,57.56,62.73,67.66
2086-01-08 20:00:00,57.63,58.95,64.35,68.88
2086-01-08 21:00:00,56.98,59.74,65.39,69.48
2086-01-08 22:00:00,54.88,59.72,65.59,69.24
2086-01-08 23:00:00,52.45,58.86,64.9,68.32
2086-01-09 00:00:00,50.32,56.35,62.87,66.04
2086-01-09 01:00:00,48.47,52.25,57.7,60.85
2086-01-09 02:00:00,47.52,50.7,55.94,59.2
2086-01-09 03:00:00,46.9,49.89,55.17,58.3
2086-01-09 04:00:00,46.47,49.3,54.64,57.79
2086-01-09 05:00:00,46.09,48.7,54.07,57.15
2086-01-09 06:00:00,45.72,48.2,53.55,56.52
2086-01-09 07:00:00,45.32,47.73,53.1,56.03
2086-01-09 08:00:00,45.03,47.21,52.61,55.71
2086-01-09 09:00:00,44.85,46.74,52.2,55.24
2086-01-09 10:00:00,44.6,46.35,51.94,54.97
2086-01-09 11:00:00,44.31,46.04,51.76,54.86
2086-01-09 12:00:00,44.08,45.79,51.57,54.66
2086-01-09 13:00:00,44.22,45.46,51.28,54.39
2086-01-09 14:00:00,45.73,45.01,50.81,53.62
2086-01-09 15:00:00,48.24,45.03,50.36,52.92
2086-01-09 16:00:00,51.12,47.46,52.81,55.49
2086-01-09 17:00:00,53.91,51.04,57.11,59.18
2086-01-09 18:00:00,56.01,53.91,60.55,62.28
2086-01-09 19:00:00,57.43,55.92,62.87,64.38
2086-01-09 20:00:00,58.08,57.31,64.42,65.84
2086-01-09 21:00:00,57.69,58.14,65.32,67.01
2086-01-09 22:00:00,55.89,58.33,65.55,67.44
2086-01-09 23:00:00,53.51,57.67,64.9,66.87
2086-01-10 00:00:00,51.48,55.26,62.85,65.01
2086-01-10 01:00:00,49.77,51.89,58.24,61.2
2086-01-10 02:00:00,48.61,50.25,56.16,59.02
2086-01-10 03:00:00,47.68,49.32,54.99,57.88
2086-01-10 04:00:00,46.8,48.58,54.18,57.15
2086-01-10 05:00:00,45.91,48.07,53.55,56.55
2086-01-10 06:00:00,45.23,47.68,52.99,56.14
2086-01-10 07:00:00,44.56,47.3,52.47,55.67
2086-01-10 08:00:00,43.97,46.99,52.0,55.09
2086-01-10 09:00:00,43.38,46.74,51.58,54.66
2086-01-10 10:00:00,42.82,46.56,51.21,54.27
2086-01-10 11:00:00,42.3,46.42,50.85,53.76
2086-01-10 12:00:00,41.88,46.33,50.56,53.42
2086-01-10 13:00:00,41.94,46.08,50.25,53.08
2086-01-10 14:00:00,43.52,45.84,49.93,52.57
2086-01-10 15:00:00,46.6,46.13,49.73,52.2
2086-01-10 16:00:00,49.96,49.05,52.63,55.26
2086-01-10 17:00:00,52.66,52.68,56.73,59.2
2086-01-10 18:00:00,54.68,55.85,60.39,62.76
2086-01-10 19:00:00,55.9,58.1,62.78,64.78
2086-01-10 20:00:00,56.39,59.61,64.47,66.07
2086-01-10 21:00:00,55.74,60.48,65.52,67.06
2086-01-10 22:00:00,53.62,60.58,65.75,67.39
2086-01-10 23:00:00,51.53,59.74,65.05,66.83
2086-01-11 00:00:00,49.44,57.29,62.89,64.71
2086-01-11 01:00:00,47.8,53.53,57.7,59.2
2086-01-11 02:00:00,46.99,52.21,56.16,57.9
2086-01-11 03:00:00,46.44,51.51,55.47,57.33
2086-01-11 04:00:00,46.06,51.06,55.02,56.64
2086-01-11 05:00:00,45.73,50.72,54.72,56.01
2086-01-11 06:00:00,45.45,50.41,54.5,55.72
2086-01-11 07:00:00,45.12,50.11,54.27,55.35
2086-01-11 08:00:00,44.89,49.77,54.07,54.93
2086-01-11 09:00:00,44.78,49.51,53.92,54.55
2086-01-11 10:00:00,44.74,49.33,53.91,54.25
2086-01-11 11:00:00,44.6,49.05,53.83,53.82
2086-01-11 12:00:00,44.47,48.74,53.62,53.38
2086-01-11 13:00:00,44.69,48.47,53.37,53.06
2086-01-11 14:00:00,46.06,48.11,52.92,52.25
2086-01-11 15:00:00,48.83,48.22,52.72,51.82
2086-01-11 16:00:00,52.3,51.03,55.49,55.24
2086-01-11 17:00:00,55.27,54.19,58.6,59.02
2086-01-11 18:00:00,57.52,56.97,61.45,62.29
2086-01-11 19:00:00,59.0,58.98,63.63,64.54
2086-01-11 20:00:00,59.68,60.22,65.01,65.98
2086-01-11 21:00:00,59.32,60.82,65.71,66.74
2086-01-11 22:00:00,58.23,60.84,65.88,67.19
2086-01-11 23:00:00,55.98,59.92,65.08,66.49
2086-01-12 00:00:00,53.91,57.52,63.07,64.35
2086-01-12 01:00:00,52.14,53.67,58.15,59.23
2086-01-12 02:00:00,51.19,51.98,56.23,57.45
2086-01-12 03:00:00,50.54,50.9,55.26,56.75
2086-01-12 04:00:00,50.02,50.14,54.64,56.75
2086-01-12 05:00:00,49.44,49.48,54.01,56.43
2086-01-12 06:00:00,48.94,48.92,53.46,55.81
2086-01-12 07:00:00,48.38,48.34,52.86,55.04
2086-01-12 08:00:00,47.7,47.68,52.3,54.39
2086-01-12 09:00:00,46.99,47.16,51.87,54.0
2086-01-12 10:00:00,46.38,46.78,51.55,53.76
2086-01-12 11:00:00,45.88,46.51,51.3,53.6
2086-01-12 12:00:00,45.41,46.18,51.04,53.33
2086-01-12 13:00:00,45.36,45.68,50.68,52.81
2086-01-12 14:00:00,46.98,45.14,50.2,52.21
2086-01-12 15:00:00,50.2,45.19,49.91,52.02
2086-01-12 16:00:00,53.87,47.95,52.72,55.27
2086-01-12 17:00:00,57.2,51.44,56.71,59.34
2086-01-12 18:00:00,59.68,54.1,59.72,61.86
2086-01-12 19:00:00,61.3,56.1,62.02,63.79
2086-01-12 20:00:00,62.17,57.52,63.86,65.3
2086-01-12 21:00:00,61.88,58.28,65.12,66.43
2086-01-12 22:00:00,59.5,58.44,65.61,66.96
2086-01-12 23:00:00,56.75,57.78,65.1,66.36
2086-01-13 00:00:00,54.45,55.42,63.05,64.35
2086-01-13 01:00:00,52.7,52.02,58.51,60.06
2086-01-13 02:00:00,51.69,50.59,56.59,58.28
2086-01-13 03:00:00,50.97,49.89,55.8,57.56
2086-01-13 04:00:00,50.36,49.35,55.22,56.91
2086-01-13 05:00:00,49.78,48.94,54.81,56.34
2086-01-13 06:00:00,49.23,48.6,54.54,56.07
2086-01-13 07:00:00,48.85,48.4,54.39,55.85
2086-01-13 08:00:00,48.49,48.2,54.27,55.81
2086-01-13 09:00:00,48.16,47.97,54.03,55.71
2086-01-13 10:00:00,47.93,47.73,53.8,55.67
2086-01-13 11:00:00,47.66,47.46,53.49,55.38
2086-01-13 12:00:00,47.43,47.25,53.22,54.93
2086-01-13 13:00:00,47.46,47.03,52.97,54.46
2086-01-13 14:00:00,48.54,46.85,52.74,54.09
2086-01-13 15:00:00,50.61,47.14,52.57,53.56
2086-01-13 16:00:00,53.22,50.27,55.53,56.53
2086-01-13 17:00:00,55.65,54.34,59.97,60.64
2086-01-13 18:00:00,57.49,57.61,63.57,63.9
2086-01-13 19:00:00,58.64,59.94,65.91,65.8
2086-01-13 20:00:00,59.09,61.57,67.48,67.17
2086-01-13 21:00:00,58.62,62.38,68.09,67.95
2086-01-13 22:00:00,57.22,62.31,67.71,67.69
2086-01-13 23:00:00,55.8,61.29,66.6,66.6
2086-01-14 00:00:00,54.09,58.53,64.13,64.54
2086-01-14 01:00:00,52.36,54.79,59.07,59.29
2086-01-14 02:00:00,51.22,53.1,57.0,57.15
2086-01-14 03:00:00,50.38,52.12,55.92,56.19
2086-01-14 04:00:00,49.66,51.37,55.08,55.18
2086-01-14 05:00:00,49.03,50.92,54.77,54.81
2086-01-14 06:00:00,48.42,50.74,54.9,55.24
2086-01-14 07:00:00,47.8,50.5,54.84,54.97
2086-01-14 08:00:00,47.07,50.05,54.28,54.27
2086-01-14 09:00:00,46.33,49.68,53.73,53.85
2086-01-14 10:00:00,45.66,49.21,52.97,52.97
2086-01-14 11:00:00,45.0,48.83,52.41,52.34
2086-01-14 12:00:00,44.33,48.43,51.85,51.48
2086-01-14 13:00:00,43.9,48.16,51.57,50.9
2086-01-14 14:00:00,44.35,47.84,51.24,50.61
2086-01-14 15:00:00,45.81,47.86,50.94,50.31
2086-01-14 16:00:00,48.25,50.63,53.44,53.33
2086-01-14 17:00:00,50.31,53.6,56.14,56.5
2086-01-14 18:00:00,51.76,55.85,58.03,58.32
2086-01-14 19:00:00,52.48,57.15,58.82,58.21
2086-01-14 20:00:00,52.63,57.78,59.04,57.58
2086-01-14 21:00:00,52.05,57.69,58.41,56.35
2086-01-14 22:00:00,50.7,57.34,57.9,56.57
2086-01-14 23:00:00,48.36,56.46,57.31,56.75
2086-01-15 00:00:00,45.97,54.45,56.05,55.76
2086-01-15 01:00:00,43.93,51.84,53.51,52.11
2086-01-15 02:00:00,42.55,50.32,52.07,50.14
2086-01-15 03:00:00,41.4,49.08,50.95,49.26
2086-01-15 04:00:00,40.28,48.04,49.91,48.47
2086-01-15 05:00:00,39.25,47.1,48.96,47.7
2086-01-15 06:00:00,38.25,46.31,48.11,47.1
2086-01-15 07:00:00,37.33,45.61,47.41,46.54
2086-01-15 08:00:00,36.54,44.82,46.67,46.24
2086-01-15 09:00:00,35.82,44.02,45.95,45.77
2086-01-15 10:00:00,35.13,43.32,45.36,45.39
2086-01-15 11:00:00,34.52,42.75,44.89,45.36
2086-01-15 12:00:00,34.05,42.17,44.4,45.34
2086-01-15 13:00:00,33.94,41.56,43.75,45.21
2086-01-15 14:00:00,35.29,40.96,43.03,44.62
2086-01-15 15:00:00,37.76,40.75,42.4,43.93
2086-01-15 16:00:00,40.96,43.12,44.47,45.86
2086-01-15 17:00:00,43.74,46.09,47.71,48.43
2086-01-15 18:00:00,45.86,48.61,50.38,50.32
2086-01-15 19:00:00,47.34,50.54,52.63,52.14
2086-01-15 20:00:00,48.04,51.73,54.1,53.58
2086-01-15 21:00:00,48.02,52.47,55.15,55.06
2086-01-15 22:00:00,46.63,52.52,55.45,55.53
2086-01-15 23:00:00,44.31,51.84,55.11,55.2
2086-01-16 00:00:00,42.39,49.69,53.65,53.65
2086-01-16 01:00:00,40.6,45.86,49.46,50.27
2086-01-16 02:00:00,39.4,43.72,46.89,48.11
2086-01-16 03:00:00,38.61,42.62,45.77,47.05
2086-01-16 04:00:00,37.94,41.74,44.83,46.2
2086-01-16 05:00:00,37.44,41.07,44.13,45.57
2086-01-16 06:00:00,37.06,40.48,43.54,45.1
2086-01-16 07:00:00,36.73,40.03,43.11,44.76
2086-01-16 08:00:00,36.37,39.51,42.57,44.06
2086-01-16 09:00:00,36.14,39.07,42.26,43.83
2086-01-16 10:00:00,35.92,38.73,42.08,43.72
2086-01-16 11:00:00,35.78,38.37,41.92,43.68
2086-01-16 12:00:00,35.58,38.08,41.85,43.75
2086-01-16 13:00:00,35.89,37.87,41.95,43.83
2086-01-16 14:00:00,37.8,37.76,42.12,43.92
2086-01-16 15:00:00,40.93,38.19,42.39,44.01
2086-01-16 16:00:00,44.31,41.05,45.7,47.8
2086-01-16 17:00:00,47.3,44.15,49.32,52.21
2086-01-16 18:00:00,49.53,46.42,51.8,55.04
2086-01-16 19:00:00,51.01,48.29,53.76,57.02
2086-01-16 20:00:00,51.67,49.62,55.22,58.26
2086-01-16 21:00:00,51.46,50.47,56.14,59.38
2086-01-16 22:00:00,49.53,50.76,56.52,59.85
2086-01-16 23:00:00,47.23,50.32,56.25,59.36
2086-01-17 00:00:00,45.66,49.14,55.31,58.42
2086-01-17 01:00:00,44.01,45.84,51.26,53.67
2086-01-17 02:00:00,43.11,44.51,49.5,52.29
2086-01-17 03:00:00,42.55,43.88,48.81,51.57
2086-01-17 04:00:00,42.06,43.48,48.43,51.12
2086-01-17 05:00:00,41.65,43.32,48.38,51.22
2086-01-17 06:00:00,41.29,43.18,48.27,50.9
2086-01-17 07:00:00,41.05,43.11,48.18,50.63
2086-01-17 08:00:00,40.89,43.03,48.13,50.58
2086-01-17 09:00:00,40.66,43.0,48.2,50.65
2086-01-17 10:00:00,40.48,42.94,48.15,50.5
2086-01-17 11:00:00,40.28,42.84,48.0,50.34
2086-01-17 12:00:00,40.12,42.67,47.91,50.31
2086-01-17 13:00:00,40.5,42.49,47.79,50.22
2086-01-17 14:00:00,42.12,42.3,47.64,50.05
2086-01-17 15:00:00,44.35,42.71,47.79,50.02
2086-01-17 16:00:00,46.71,45.18,50.36,52.72
2086-01-17 17:00:00,49.06,48.88,54.61,56.39
2086-01-17 18:00:00,50.74,51.96,58.03,59.52
2086-01-17 19:00:00,51.78,54.32,60.44,62.02
2086-01-17 20:00:00,52.2,55.89,62.04,63.72
2086-01-17 21:00:00,52.0,56.82,63.0,64.74
2086-01-17 22:00:00,51.28,57.04,63.16,65.01
2086-01-17 23:00:00,50.25,56.32,62.37,64.24
2086-01-18 00:00:00,48.87,54.28,60.58,62.74
2086-01-18 01:00:00,47.3,50.68,56.1,57.9
2086-01-18 02:00:00,46.42,49.23,54.34,55.9
2086-01-18 03:00:00,46.0,48.7,54.03,55.62
2086-01-18 04:00:00,45.77,48.33,53.73,55.13
2086-01-18 05:00:00,45.5,47.89,53.19,54.28
2086-01-18 06:00:00,45.19,47.55,52.77,53.67
2086-01-18 07:00:00,44.94,47.44,52.57,53.4
2086-01-18 08:00:00,44.64,47.23,52.34,53.17
2086-01-18 09:00:00,44.24,46.89,51.94,52.65
2086-01-18 10:00:00,43.86,46.56,51.42,52.0
2086-01-18 11:00:00,43.54,46.18,50.88,51.03
2086-01-18 12:00:00,43.21,45.91,50.59,50.5
2086-01-18 13:00:00,42.87,45.55,50.14,49.86
2086-01-18 14:00:00,43.25,45.16,49.59,49.33
2086-01-18 15:00:00,44.87,45.37,49.28,49.08
2086-01-18 16:00:00,47.1,47.68,51.66,52.47
2086-01-18 17:00:00,49.3,51.13,55.2,56.46
2086-01-18 18:00:00,50.79,53.46,57.38,58.69
2086-01-18 19:00:00,51.78,55.26,59.07,60.13
2086-01-18 20:00:00,52.14,56.28,59.99,60.89
2086-01-18 21:00:00,51.8,56.68,60.39,61.18
2086-01-18 22:00:00,50.61,56.53,60.08,60.64
2086-01-18 23:00:00,48.33,55.6,59.04,59.36
2086-01-19 00:00:00,46.02,53.38,57.33,57.83
2086-01-19 01:00:00,44.42,50.68,54.66,55.38
2086-01-19 02:00:00,43.34,49.1,52.88,53.74
2086-01-19 03:00:00,42.53,48.02,51.76,52.93
2086-01-19 04:00:00,41.88,47.19,50.88,52.18
2086-01-19 05:00:00,41.45,46.51,50.04,51.1
2086-01-19 06:00:00,41.02,45.91,49.35,50.29
2086-01-19 07:00:00,40.62,45.43,48.78,49.62
2086-01-19 08:00:00,40.21,44.85,48.11,48.99
2086-01-19 09:00:00,39.79,44.22,47.44,48.24
2086-01-19 10:00:00,39.43,43.65,46.8,47.41
2086-01-19 11:00:00,39.2,43.2,46.35,47.08
2086-01-19 12:00:00,39.04,42.8,45.97,46.87
2086-01-19 13:00:00,39.43,42.31,45.57,46.6
2086-01-19 14:00:00,41.65,41.72,45.09,46.44
2086-01-19 15:00:00,44.92,41.58,44.62,46.0
2086-01-19 16:00:00,48.47,43.88,46.92,48.72
2086-01-19 17:00:00,51.44,46.65,50.18,51.82
2086-01-19 18:00:00,53.74,48.94,52.95,54.48
2086-01-19 19:00:00,55.29,50.68,55.13,56.39
2086-01-19 20:00:00,56.1,51.91,56.73,57.81
2086-01-19 21:00:00,55.92,52.68,57.85,58.86
2086-01-19 22:00:00,54.0,52.92,58.28,59.27
2086-01-19 23:00:00,51.71,52.39,57.99,58.91
2086-01-20 00:00:00,49.78,50.79,56.68,57.72
2086-01-20 01:00:00,48.15,47.3,52.41,53.73
2086-01-20 02:00:00,47.23,45.3,49.82,51.62
2086-01-20 03:00:00,46.69,44.1,48.4,50.2
2086-01-20 04:00:00,46.27,43.29,47.53,49.12
2086-01-20 05:00:00,45.79,42.66,46.89,48.31
2086-01-20 06:00:00,45.32,42.13,46.31,47.77
2086-01-20 07:00:00,44.83,41.63,45.84,47.35
2086-01-20 08:00:00,44.4,41.2,45.46,46.94
2086-01-20 09:00:00,43.99,40.82,45.09,46.56
2086-01-20 10:00:00,43.65,40.53,44.8,46.27
2086-01-20 11:00:00,43.32,40.24,44.55,46.06
2086-01-20 12:00:00,43.0,39.92,44.22,45.9
2086-01-20 13:00:00,43.12,39.54,43.84,45.66
2086-01-20 14:00:00,45.0,39.09,43.48,45.3
2086-01-20 15:00:00,48.11,39.11,43.14,44.83
2086-01-20 16:00:00,51.44,41.99,46.06,47.95
2086-01-20 17:00:00,54.34,45.72,50.5,52.07
2086-01-20 18:00:00,56.35,48.47,53.73,55.11
2086-01-20 19:00:00,57.6,50.43,55.99,57.15
2086-01-20 20:00:00,58.14,51.8,57.61,58.66
2086-01-20 21:00:00,57.76,52.68,58.68,59.76
2086-01-20 22:00:00,56.01,52.92,59.04,60.26
2086-01-20 23:00:00,54.03,52.52,58.73,60.13
