Time_UTC,US_T2_F,WECC_T2_F,CA_T2_F,LA_T2_F
2086-01-03 02:00:00,48.92,49.24,52.03,51.96
2086-01-03 03:00:00,48.29,48.36,51.12,50.97
2086-01-03 04:00:00,47.71,47.48,50.11,49.91
2086-01-03 05:00:00,47.23,46.78,49.21,49.3
2086-01-03 06:00:00,46.8,46.29,48.76,49.21
2086-01-03 07:00:00,46.33,45.77,48.38,49.05
2086-01-03 08:00:00,45.82,45.18,47.71,48.18
2086-01-03 09:00:00,45.36,44.69,47.23,47.75
2086-01-03 10:00:00,44.91,44.2,46.78,47.43
2086-01-03 11:00:00,44.55,43.75,46.36,47.07
2086-01-03 12:00:00,44.11,43.29,46.02,46.71
2086-01-03 13:00:00,43.84,42.87,45.68,46.4
2086-01-03 14:00:00,44.22,42.57,45.48,46.08
2086-01-03 15:00:00,45.37,42.53,45.23,45.7
2086-01-03 16:00:00,47.43,44.73,47.3,48.07
2086-01-03 17:00:00,49.51,48.16,51.13,51.93
2086-01-03 18:00:00,51.17,50.83,54.03,54.32
2086-01-03 19:00:00,52.3,52.74,56.12,56.3
2086-01-03 20:00:00,52.95,54.03,57.67,57.9
2086-01-03 21:00:00,52.95,54.75,58.59,58.93
2086-01-03 22:00:00,52.09,54.64,58.64,59.04
2086-01-03 23:00:00,50.07,53.51,57.67,58.23
2086-01-04 00:00:00,48.22,51.28,55.87,56.35
2086-01-04 01:00:00,46.78,48.79,52.92,52.88
2086-01-04 02:00:00,45.81,47.59,51.64,51.58
2086-01-04 03:00:00,45.01,46.9,51.13,51.08
2086-01-04 04:00:00,44.37,46.44,50.9,50.74
2086-01-04 05:00:00,43.75,46.13,50.76,50.41
2086-01-04 06:00:00,43.25,45.88,50.59,50.22
2086-01-04 07:00:00,42.82,45.64,50.49,50.41
2086-01-04 08:00:00,42.46,45.34,50.36,50.56
2086-01-04 09:00:00,42.17,45.21,50.41,50.92
2086-01-04 10:00:00,41.85,44.96,50.31,51.04
2086-01-04 11:00:00,41.49,44.71,50.13,51.08
2086-01-04 12:00:00,41.18,44.6,50.13,51.48
2086-01-04 13:00:00,41.13,44.4,50.04,51.75
2086-01-04 14:00:00,42.39,44.13,49.89,51.78
2086-01-04 15:00:00,44.96,44.24,49.93,51.84
2086-01-04 16:00:00,47.91,46.71,52.43,54.82
2086-01-04 17:00:00,50.68,50.47,56.37,58.84
2086-01-04 18:00:00,52.81,53.8,59.79,61.84
2086-01-04 19:00:00,54.19,56.35,62.2,63.61
2086-01-04 20:00:00,54.82,58.1,63.95,64.94
2086-01-04 21:00:00,54.52,59.13,65.05,65.61
2086-01-04 22:00:00,52.81,59.29,65.39,65.88
2086-01-04 23:00:00,50.61,58.35,64.78,65.48
2086-01-05 00:00:00,48.54,55.6,62.6,63.52
2086-01-05 01:00:00,46.89,52.14,58.39,59.76
2086-01-05 02:00:00,45.93,50.97,57.07,58.73
2086-01-05 03:00:00,45.3,50.38,56.52,58.44
2086-01-05 04:00:00,44.85,49.98,56.23,58.12
2086-01-05 05:00:00,44.4,49.59,56.03,57.99
2086-01-05 06:00:00,43.95,49.24,55.85,57.99
2086-01-05 07:00:00,43.54,48.99,55.76,58.01
2086-01-05 08:00:00,43.16,48.72,55.63,57.92
2086-01-05 09:00:00,42.8,48.43,55.42,57.6
2086-01-05 10:00:00,42.46,48.22,55.29,57.34
2086-01-05 11:00:00,42.13,47.97,55.08,57.11
2086-01-05 12:00:00,41.79,47.73,54.82,56.73
2086-01-05 13:00:00,41.7,47.53,54.61,56.62
2086-01-05 14:00:00,42.75,47.37,54.48,56.57
2086-01-05 15:00:00,44.82,47.59,54.41,56.53
2086-01-05 16:00:00,47.17,50.22,56.79,59.43
2086-01-05 17:00:00,49.39,53.8,60.55,62.96
2086-01-05 18:00:00,51.03,56.91,63.91,65.95
2086-01-05 19:00:00,51.94,59.36,66.51,68.36
2086-01-05 20:00:00,52.18,60.89,68.14,69.89
2086-01-05 21:00:00,51.66,61.75,69.06,70.77
2086-01-05 22:00:00,50.25,61.9,69.24,70.95
2086-01-05 23:00:00,48.33,61.05,68.58,70.43
2086-01-06 00:00:00,46.2,58.05,65.84,68.11
2086-01-06 01:00:00,44.53,55.0,61.97,64.81
2086-01-06 02:00:00,43.36,53.78,60.66,63.97
2086-01-06 03:00:00,42.53,53.06,59.94,63.37
2086-01-06 04:00:00,41.9,52.57,59.47,62.87
2086-01-06 05:00:00,41.38,52.21,59.16,62.26
2086-01-06 06:00:00,40.93,51.85,58.77,61.52
2086-01-06 07:00:00,40.53,51.55,58.39,61.11
2086-01-06 08:00:00,40.08,51.33,58.14,60.85
2086-01-06 09:00:00,39.52,51.13,57.88,60.55
2086-01-06 10:00:00,38.88,50.94,57.58,60.12
2086-01-06 11:00:00,38.26,50.63,57.2,59.67
2086-01-06 12:00:00,37.65,50.34,56.77,59.18
2086-01-06 13:00:00,37.26,49.98,56.28,58.66
2086-01-06 14:00:00,37.99,49.69,55.8,58.26
2086-01-06 15:00:00,39.67,49.84,55.45,58.01
2086-01-06 16:00:00,41.94,52.5,57.76,60.55
2086-01-06 17:00:00,44.17,56.34,61.86,64.78
2086-01-06 18:00:00,45.86,59.47,65.3,68.56
2086-01-06 19:00:00,46.99,61.86,67.91,71.15
2086-01-06 20:00:00,47.44,63.37,69.58,72.7
2086-01-06 21:00:00,47.08,64.22,70.59,73.67
2086-01-06 22:00:00,45.7,64.33,70.81,73.85
2086-01-06 23:00:00,43.32,63.21,69.85,72.93
2086-01-07 00:00:00,40.98,60.03,66.69,69.69
2086-01-07 01:00:00,39.09,56.17,61.43,64.54
2086-01-07 02:00:00,37.99,54.55,59.41,63.09
2086-01-07 03:00:00,37.13,53.49,58.24,62.08
2086-01-07 04:00:00,36.45,52.79,57.58,61.52
2086-01-07 05:00:00,35.89,52.27,57.07,60.76
2086-01-07 06:00:00,35.42,51.8,56.68,60.17
2086-01-07 07:00:00,35.04,51.49,56.44,59.97
2086-01-07 08:00:00,34.65,51.08,55.92,59.16
2086-01-07 09:00:00,34.27,50.61,55.27,57.88
2086-01-07 10:00:00,33.98,50.31,54.84,57.18
2086-01-07 11:00:00,33.8,50.04,54.48,56.66
2086-01-07 12:00:00,33.57,49.64,53.85,55.35
2086-01-07 13:00:00,33.85,49.19,53.31,54.07
2086-01-07 14:00:00,35.92,48.7,52.72,53.06
2086-01-07 15:00:00,38.89,48.7,52.3,52.14
2086-01-07 16:00:00,42.1,50.81,54.21,54.75
2086-01-07 17:00:00,45.21,54.39,57.96,59.29
2086-01-07 18:00:00,47.62,57.11,60.78,62.26
2086-01-07 19:00:00,49.28,58.84,62.47,63.95
2086-01-07 20:00:00,50.11,59.56,63.18,64.72
2086-01-07 21:00:00,49.87,59.79,63.48,64.99
2086-01-07 22:00:00,47.89,59.5,63.36,64.67
2086-01-07 23:00:00,45.16,58.41,62.64,63.93
2086-01-08 00:00:00,42.87,55.83,60.67,62.1
2086-01-08 01:00:00,41.18,52.27,56.05,57.2
2086-01-08 02:00:00,40.19,50.56,54.03,55.49
2086-01-08 03:00:00,39.45,49.53,53.01,54.57
2086-01-08 04:00:00,38.93,48.74,52.38,53.78
2086-01-08 05:00:00,38.55,48.2,52.02,53.44
2086-01-08 06:00:00,38.19,47.64,51.55,53.11
2086-01-08 07:00:00,37.8,47.19,51.19,52.97
2086-01-08 08:00:00,37.45,46.72,50.81,52.75
2086-01-08 09:00:00,37.18,46.18,50.4,52.57
2086-01-08 10:00:00,36.97,45.77,50.11,52.47
2086-01-08 11:00:00,36.81,45.36,49.89,52.21
2086-01-08 12:00:00,36.72,45.05,49.75,52.29
2086-01-08 13:00:00,37.22,44.73,49.53,52.5
2086-01-08 14:00:00,39.43,44.24,49.1,52.57
2086-01-08 15:00:00,43.02,44.26,48.87,52.65
2086-01-08 16:00:00,46.78,46.92,51.67,55.96
2086-01-08 17:00:00,50.07,50.22,55.2,60.12
2086-01-08 18:00:00,52.5,52.74,57.83,63.0
2086-01-08 19:00:00,54.1,54.79,60.03,65.03
2086-01-08 20:00:00,54.84,56.17,61.65,66.24
2086-01-08 21:00:00,54.23,56.95,62.74,66.83
2086-01-08 22:00:00,52.16,57.02,63.07,66.67
2086-01-08 23:00:00,49.62,56.12,62.44,65.82
2086-01-09 00:00:00,47.48,53.6,60.39,63.59
2086-01-09 01:00:00,45.59,49.46,55.11,58.33
2086-01-09 02:00:00,44.58,47.89,53.35,56.75
2086-01-09 03:00:00,43.99,47.03,52.5,55.8
2086-01-09 04:00:00,43.57,46.44,51.96,55.27
2086-01-09 05:00:00,43.23,45.9,51.4,54.64
2086-01-09 06:00:00,42.93,45.41,50.86,53.92
2086-01-09 07:00:00,42.62,45.0,50.41,53.46
2086-01-09 08:00:00,42.4,44.44,49.87,52.95
2086-01-09 09:00:00,42.3,43.9,49.41,52.45
2086-01-09 10:00:00,42.06,43.48,49.12,52.2
2086-01-09 11:00:00,41.72,43.14,48.88,51.98
2086-01-09 12:00:00,41.47,42.85,48.69,51.8
2086-01-09 13:00:00,41.58,42.53,48.4,51.58
2086-01-09 14:00:00,42.93,42.1,47.89,50.88
2086-01-09 15:00:00,45.18,41.99,47.41,50.16
2086-01-09 16:00:00,48.06,44.67,50.07,52.79
2086-01-09 17:00:00,50.77,48.2,54.28,56.21
2086-01-09 18:00:00,52.86,51.03,57.72,59.41
2086-01-09 19:00:00,54.25,53.1,60.13,61.59
2086-01-09 20:00:00,54.91,54.48,61.7,63.05
2086-01-09 21:00:00,54.55,55.35,62.69,64.22
2086-01-09 22:00:00,52.72,55.58,63.0,64.8
2086-01-09 23:00:00,50.29,54.91,62.4,64.35
2086-01-10 00:00:00,48.25,52.52,60.31,62.46
2086-01-10 01:00:00,46.47,49.01,55.53,58.44
2086-01-10 02:00:00,45.28,47.44,53.51,56.44
2086-01-10 03:00:00,44.33,46.47,52.3,55.33
2086-01-10 04:00:00,43.47,45.75,51.46,54.57
2086-01-10 05:00:00,42.73,45.3,50.86,54.07
2086-01-10 06:00:00,42.06,44.92,50.32,53.73
2086-01-10 07:00:00,41.43,44.55,49.73,53.13
2086-01-10 08:00:00,40.87,44.24,49.24,52.56
2086-01-10 09:00:00,40.32,43.99,48.85,52.11
2086-01-10 10:00:00,39.74,43.75,48.43,51.66
2086-01-10 11:00:00,39.29,43.63,48.09,51.21
2086-01-10 12:00:00,38.86,43.48,47.73,50.86
2086-01-10 13:00:00,39.0,43.3,47.44,50.52
2086-01-10 14:00:00,40.5,43.05,47.08,50.0
2086-01-10 15:00:00,43.41,43.36,46.9,49.66
2086-01-10 16:00:00,46.51,45.9,49.33,52.3
2086-01-10 17:00:00,49.48,49.95,54.03,56.73
2086-01-10 18:00:00,51.58,53.06,57.63,60.24
2086-01-10 19:00:00,52.84,55.29,60.08,62.2
2086-01-10 20:00:00,53.33,56.8,61.75,63.5
2086-01-10 21:00:00,52.63,57.67,62.8,64.44
2086-01-10 22:00:00,50.59,57.74,63.0,64.71
2086-01-10 23:00:00,48.69,56.88,62.29,64.18
2086-01-11 00:00:00,46.72,54.45,60.19,62.06
2086-01-11 01:00:00,45.12,50.67,54.95,56.48
2086-01-11 02:00:00,44.26,49.39,53.42,55.33
2086-01-11 03:00:00,43.74,48.76,52.75,54.72
2086-01-11 04:00:00,43.43,48.29,52.3,54.05
2086-01-11 05:00:00,43.16,48.02,52.05,53.47
2086-01-11 06:00:00,42.93,47.71,51.8,53.11
2086-01-11 07:00:00,42.75,47.41,51.57,52.74
2086-01-11 08:00:00,42.62,47.08,51.4,52.38
2086-01-11 09:00:00,42.55,46.83,51.31,52.03
2086-01-11 10:00:00,42.53,46.69,51.3,51.76
2086-01-11 11:00:00,42.44,46.45,51.22,51.39
2086-01-11 12:00:00,42.28,46.13,51.04,51.01
2086-01-11 13:00:00,42.46,45.84,50.77,50.56
2086-01-11 14:00:00,43.72,45.5,50.36,49.78
2086-01-11 15:00:00,46.11,45.55,50.13,49.35
2086-01-11 16:00:00,49.28,48.07,52.61,52.34
2086-01-11 17:00:00,52.09,51.51,56.12,56.64
2086-01-11 18:00:00,54.21,54.19,58.91,59.92
2086-01-11 19:00:00,55.58,56.16,60.98,62.13
2086-01-11 20:00:00,56.25,57.42,62.37,63.63
2086-01-11 21:00:00,56.12,58.03,63.12,64.47
2086-01-11 22:00:00,55.0,58.01,63.21,64.9
2086-01-11 23:00:00,52.9,57.06,62.4,64.17
2086-01-12 00:00:00,50.9,54.57,60.3,61.75
2086-01-12 01:00:00,49.35,50.92,55.58,56.89
2086-01-12 02:00:00,48.38,49.33,53.82,55.15
2086-01-12 03:00:00,47.73,48.31,52.86,54.43
2086-01-12 04:00:00,47.26,47.53,52.2,54.37
2086-01-12 05:00:00,46.78,46.89,51.62,54.1
2086-01-12 06:00:00,46.24,46.27,50.99,53.35
2086-01-12 07:00:00,45.7,45.72,50.38,52.5
2086-01-12 08:00:00,45.01,45.12,49.84,51.8
2086-01-12 09:00:00,44.28,44.6,49.44,51.48
2086-01-12 10:00:00,43.66,44.26,49.12,51.33
2086-01-12 11:00:00,43.18,43.92,48.83,51.04
2086-01-12 12:00:00,42.82,43.57,48.58,50.79
2086-01-12 13:00:00,42.82,43.11,48.25,50.38
2086-01-12 14:00:00,44.38,42.6,47.82,49.78
2086-01-12 15:00:00,47.39,42.58,47.57,49.62
2086-01-12 16:00:00,51.01,45.23,50.11,52.66
2086-01-12 17:00:00,54.34,48.79,54.21,56.82
2086-01-12 18:00:00,56.84,51.48,57.31,59.52
2086-01-12 19:00:00,58.48,53.38,59.52,61.36
2086-01-12 20:00:00,59.31,54.79,61.3,62.76
2086-01-12 21:00:00,58.96,55.62,62.58,63.88
2086-01-12 22:00:00,56.62,55.8,63.12,64.53
2086-01-12 23:00:00,53.98,55.17,62.65,64.06
2086-01-13 00:00:00,51.89,53.02,60.82,62.13
2086-01-13 01:00:00,50.13,49.26,55.87,57.36
2086-01-13 02:00:00,49.1,47.89,54.03,55.62
2086-01-13 03:00:00,48.4,47.19,53.2,54.88
2086-01-13 04:00:00,47.82,46.62,52.59,54.21
2086-01-13 05:00:00,47.28,46.22,52.18,53.73
2086-01-13 06:00:00,46.83,45.93,51.93,53.47
2086-01-13 07:00:00,46.51,45.72,51.73,53.28
2086-01-13 08:00:00,46.31,45.55,51.6,53.22
2086-01-13 09:00:00,46.15,45.32,51.35,53.1
2086-01-13 10:00:00,46.04,45.07,51.1,53.11
2086-01-13 11:00:00,45.79,44.8,50.81,52.88
2086-01-13 12:00:00,45.52,44.6,50.58,52.56
2086-01-13 13:00:00,45.46,44.42,50.36,52.14
2086-01-13 14:00:00,46.33,44.22,50.09,51.75
2086-01-13 15:00:00,48.15,44.46,49.89,51.33
2086-01-13 16:00:00,50.43,47.53,52.79,54.21
2086-01-13 17:00:00,52.65,51.66,57.27,58.17
2086-01-13 18:00:00,54.37,54.84,60.75,61.21
2086-01-13 19:00:00,55.47,57.15,63.09,63.25
2086-01-13 20:00:00,55.9,58.78,64.69,64.62
2086-01-13 21:00:00,55.51,59.67,65.44,65.35
2086-01-13 22:00:00,54.25,59.61,65.08,65.1
2086-01-13 23:00:00,52.79,58.6,64.02,63.99
2086-01-14 00:00:00,51.04,56.01,61.72,62.02
2086-01-14 01:00:00,49.21,52.14,56.62,56.91
2086-01-14 02:00:00,48.04,50.43,54.52,54.93
2086-01-14 03:00:00,47.21,49.46,53.42,53.92
2086-01-14 04:00:00,46.51,48.69,52.56,52.88
2086-01-14 05:00:00,46.0,48.15,52.0,52.07
2086-01-14 06:00:00,45.48,47.84,51.85,51.8
2086-01-14 07:00:00,44.94,47.61,51.8,51.4
2086-01-14 08:00:00,44.37,47.23,51.31,50.88
2086-01-14 09:00:00,43.7,46.85,50.76,50.54
2086-01-14 10:00:00,43.07,46.51,50.23,49.95
2086-01-14 11:00:00,42.4,46.13,49.69,49.35
2086-01-14 12:00:00,41.72,45.73,49.15,48.74
2086-01-14 13:00:00,41.31,45.46,48.87,48.06
2086-01-14 14:00:00,41.72,45.07,48.47,47.48
2086-01-14 15:00:00,43.09,45.3,48.34,47.41
2086-01-14 16:00:00,45.25,47.93,50.81,50.59
2086-01-14 17:00:00,47.23,51.04,53.73,54.01
2086-01-14 18:00:00,48.56,53.31,55.78,56.41
2086-01-14 19:00:00,49.39,54.57,56.61,56.48
2086-01-14 20:00:00,49.59,55.13,56.68,55.4
2086-01-14 21:00:00,49.06,55.09,56.23,54.61
2086-01-14 22:00:00,47.88,54.79,55.76,54.77
2086-01-14 23:00:00,45.59,53.87,55.04,54.73
2086-01-15 00:00:00,43.2,51.84,53.76,53.53
2086-01-15 01:00:00,41.18,49.14,51.21,49.77
2086-01-15 02:00:00,39.67,47.44,49.53,47.57
2086-01-15 03:00:00,38.43,46.24,48.42,46.6
2086-01-15 04:00:00,37.29,45.19,47.37,45.79
2086-01-15 05:00:00,36.3,44.22,46.33,44.98
2086-01-15 06:00:00,35.22,43.39,45.41,44.35
2086-01-15 07:00:00,34.3,42.73,44.69,43.83
2086-01-15 08:00:00,33.53,41.94,43.93,43.47
2086-01-15 09:00:00,32.86,41.29,43.32,43.11
2086-01-15 10:00:00,32.18,40.62,42.66,42.67
2086-01-15 11:00:00,31.59,40.05,42.22,42.76
2086-01-15 12:00:00,31.06,39.52,41.72,42.78
2086-01-15 13:00:00,30.96,38.95,41.07,42.57
2086-01-15 14:00:00,32.32,38.32,40.28,41.77
2086-01-15 15:00:00,34.88,38.17,39.61,40.86
2086-01-15 16:00:00,38.08,40.59,41.86,42.98
2086-01-15 17:00:00,40.86,43.56,45.07,45.59
2086-01-15 18:00:00,42.98,46.04,47.8,47.84
2086-01-15 19:00:00,44.47,47.91,50.02,49.89
2086-01-15 20:00:00,45.18,49.1,51.44,51.44
2086-01-15 21:00:00,45.0,49.75,52.41,52.63
2086-01-15 22:00:00,43.7,49.86,52.83,53.01
2086-01-15 23:00:00,41.29,49.15,52.5,52.56
2086-01-16 00:00:00,39.29,47.01,51.08,51.01
2086-01-16 01:00:00,37.47,43.09,46.87,47.66
2086-01-16 02:00:00,36.21,40.89,44.17,45.48
2086-01-16 03:00:00,35.35,39.67,42.85,44.15
2086-01-16 04:00:00,34.72,38.84,41.95,43.3
2086-01-16 05:00:00,34.25,38.19,41.32,43.0
2086-01-16 06:00:00,33.87,37.58,40.68,42.24
2086-01-16 07:00:00,33.53,37.15,40.26,41.88
2086-01-16 08:00:00,33.19,36.63,39.78,41.29
2086-01-16 09:00:00,32.88,36.18,39.47,41.02
2086-01-16 10:00:00,32.67,35.85,39.25,40.82
2086-01-16 11:00:00,32.5,35.56,39.2,40.96
2086-01-16 12:00:00,32.4,35.24,39.13,41.0
2086-01-16 13:00:00,32.79,35.11,39.25,41.13
2086-01-16 14:00:00,34.77,35.08,39.47,41.4
2086-01-16 15:00:00,37.94,35.58,39.81,41.67
2086-01-16 16:00:00,41.38,38.52,43.3,45.72
2086-01-16 17:00:00,44.31,41.61,46.96,50.14
2086-01-16 18:00:00,46.58,43.97,49.55,53.08
2086-01-16 19:00:00,48.07,45.72,51.35,54.99
2086-01-16 20:00:00,48.78,47.05,52.83,56.28
2086-01-16 21:00:00,48.56,47.88,53.74,57.42
2086-01-16 22:00:00,46.62,48.09,54.05,57.85
2086-01-16 23:00:00,44.49,47.77,53.87,57.54
2086-01-17 00:00:00,42.87,46.36,52.75,56.32
2086-01-17 01:00:00,41.36,43.16,48.79,51.46
2086-01-17 02:00:00,40.5,41.83,47.01,50.11
2086-01-17 03:00:00,39.85,41.25,46.38,49.44
2086-01-17 04:00:00,39.38,40.86,45.97,48.92
2086-01-17 05:00:00,39.02,40.62,45.75,48.58
2086-01-17 06:00:00,38.71,40.5,45.64,48.4
2086-01-17 07:00:00,38.52,40.37,45.48,48.09
2086-01-17 08:00:00,38.34,40.32,45.48,48.34
2086-01-17 09:00:00,38.1,40.3,45.54,48.36
2086-01-17 10:00:00,37.92,40.26,45.48,48.18
2086-01-17 11:00:00,37.74,40.15,45.34,48.04
2086-01-17 12:00:00,37.58,40.01,45.28,48.02
2086-01-17 13:00:00,37.9,39.79,45.14,47.93
2086-01-17 14:00:00,39.33,39.6,44.98,47.62
2086-01-17 15:00:00,41.56,39.87,45.0,47.5
2086-01-17 16:00:00,44.08,42.66,47.89,50.63
2086-01-17 17:00:00,46.29,46.31,52.11,54.28
2086-01-17 18:00:00,47.91,49.35,55.49,57.52
2086-01-17 19:00:00,48.99,51.67,57.9,60.1
2086-01-17 20:00:00,49.44,53.24,59.59,61.81
2086-01-17 21:00:00,49.46,54.25,60.58,62.83
2086-01-17 22:00:00,48.74,54.46,60.73,63.0
2086-01-17 23:00:00,47.71,53.78,59.99,62.2
2086-01-18 00:00:00,46.29,51.85,58.33,60.76
2086-01-18 01:00:00,44.71,48.13,53.73,55.81
2086-01-18 02:00:00,43.86,46.6,51.76,53.44
2086-01-18 03:00:00,43.48,46.13,51.39,52.95
2086-01-18 04:00:00,43.27,45.84,51.15,52.45
2086-01-18 05:00:00,43.03,45.41,50.67,51.53
2086-01-18 06:00:00,42.76,45.07,50.22,50.77
2086-01-18 07:00:00,42.53,44.92,50.0,50.5
2086-01-18 08:00:00,42.24,44.69,49.78,50.34
2086-01-18 09:00:00,41.86,44.37,49.39,49.84
2086-01-18 10:00:00,41.49,44.01,48.88,49.33
2086-01-18 11:00:00,41.14,43.65,48.42,48.54
2086-01-18 12:00:00,40.78,43.41,48.15,48.16
2086-01-18 13:00:00,40.46,43.12,47.77,47.52
2086-01-18 14:00:00,40.82,42.75,47.19,47.01
2086-01-18 15:00:00,42.4,42.82,46.83,46.83
2086-01-18 16:00:00,44.67,45.32,49.39,50.23
2086-01-18 17:00:00,46.89,48.81,53.08,54.45
2086-01-18 18:00:00,48.36,51.13,55.27,56.75
2086-01-18 19:00:00,49.26,52.99,57.02,58.12
2086-01-18 20:00:00,49.59,53.94,57.85,58.8
2086-01-18 21:00:00,49.24,54.32,58.15,59.07
2086-01-18 22:00:00,47.95,54.09,57.81,58.53
2086-01-18 23:00:00,45.52,53.08,56.77,57.22
2086-01-19 00:00:00,43.16,50.86,55.04,55.53
2086-01-19 01:00:00,41.58,48.36,52.57,53.22
2086-01-19 02:00:00,40.51,46.96,50.97,51.71
2086-01-19 03:00:00,39.69,45.86,49.82,50.85
2086-01-19 04:00:00,39.09,45.03,48.94,50.31
2086-01-19 05:00:00,38.62,44.26,48.0,49.01
2086-01-19 06:00:00,38.26,43.59,47.12,47.93
2086-01-19 07:00:00,37.92,43.11,46.49,47.34
2086-01-19 08:00:00,37.56,42.51,45.82,46.71
2086-01-19 09:00:00,37.11,41.88,45.14,45.84
2086-01-19 10:00:00,36.79,41.32,44.55,45.21
2086-01-19 11:00:00,36.61,40.89,44.02,44.76
2086-01-19 12:00:00,36.46,40.42,43.56,44.42
2086-01-19 13:00:00,36.93,39.94,43.05,44.1
2086-01-19 14:00:00,39.15,39.33,42.49,43.83
2086-01-19 15:00:00,42.48,39.11,41.97,43.39
2086-01-19 16:00:00,46.02,41.38,44.26,46.11
2086-01-19 17:00:00,48.97,44.06,47.5,49.06
2086-01-19 18:00:00,51.22,46.24,50.2,51.75
2086-01-19 19:00:00,52.74,47.86,52.2,53.35
2086-01-19 20:00:00,53.62,49.06,53.74,54.79
2086-01-19 21:00:00,53.49,49.84,54.88,55.9
2086-01-19 22:00:00,51.58,50.09,55.47,56.43
2086-01-19 23:00:00,49.24,49.64,55.27,56.12
2086-01-20 00:00:00,47.37,48.15,54.07,54.99
2086-01-20 01:00:00,45.68,44.62,49.68,50.97
2086-01-20 02:00:00,44.73,42.55,46.94,48.78
2086-01-20 03:00:00,44.24,41.4,45.63,47.52
2086-01-20 04:00:00,43.83,40.59,44.74,46.33
2086-01-20 05:00:00,43.39,39.96,44.06,45.41
2086-01-20 06:00:00,43.02,39.47,43.54,44.87
2086-01-20 07:00:00,42.62,39.04,43.11,44.53
2086-01-20 08:00:00,42.22,38.59,42.69,44.2
2086-01-20 09:00:00,41.79,38.21,42.28,43.86
2086-01-20 10:00:00,41.45,37.92,42.03,43.61
2086-01-20 11:00:00,41.14,37.6,41.77,43.39
2086-01-20 12:00:00,40.87,37.24,41.45,43.21
2086-01-20 13:00:00,41.05,36.81,41.05,42.93
2086-01-20 14:00:00,42.78,36.37,40.68,42.57
2086-01-20 15:00:00,45.77,36.61,40.53,42.39
2086-01-20 16:00:00,48.78,39.29,43.36,45.66
2086-01-20 17:00:00,51.64,43.12,47.98,50.02
2086-01-20 18:00:00,53.65,45.84,51.15,52.92
2086-01-20 19:00:00,54.97,47.84,53.46,54.91
2086-01-20 20:00:00,55.56,49.21,55.06,56.35
2086-01-20 21:00:00,55.17,50.09,56.14,57.42
2086-01-20 22:00:00,53.6,50.45,56.62,57.97
2086-01-20 23:00:00,51.51,49.93,56.25,57.76
