Time_UTC,US_T2_F,WECC_T2_F,CA_T2_F,LA_T2_F
2046-01-03 02:00:00,49.57,49.69,52.38,52.36
2046-01-03 03:00:00,49.01,48.87,51.55,51.39
2046-01-03 04:00:00,48.49,47.97,50.45,50.47
2046-01-03 05:00:00,47.98,47.26,49.57,49.89
2046-01-03 06:00:00,47.55,46.81,49.1,49.42
2046-01-03 07:00:00,47.12,46.24,48.65,48.97
2046-01-03 08:00:00,46.65,45.61,48.13,48.6
2046-01-03 09:00:00,46.17,45.21,47.79,48.63
2046-01-03 10:00:00,45.73,44.74,47.35,48.15
2046-01-03 11:00:00,45.34,44.37,47.07,48.04
2046-01-03 12:00:00,44.96,43.97,46.8,47.79
2046-01-03 13:00:00,44.73,43.57,46.51,47.12
2046-01-03 14:00:00,45.23,43.36,46.45,46.99
2046-01-03 15:00:00,46.45,43.36,46.22,46.62
2046-01-03 16:00:00,48.56,45.63,48.38,49.1
2046-01-03 17:00:00,50.59,48.94,52.05,52.65
2046-01-03 18:00:00,52.2,51.6,54.93,55.08
2046-01-03 19:00:00,53.29,53.46,56.93,57.0
2046-01-03 20:00:00,53.92,54.73,58.41,58.53
2046-01-03 21:00:00,53.85,55.42,59.31,59.5
2046-01-03 22:00:00,52.86,55.27,59.25,59.59
2046-01-03 23:00:00,50.97,54.21,58.33,58.78
2046-01-04 00:00:00,49.1,51.93,56.48,56.77
2046-01-04 01:00:00,47.66,49.41,53.46,53.2
2046-01-04 02:00:00,46.71,48.18,52.2,51.96
2046-01-04 03:00:00,46.0,47.59,51.8,51.6
2046-01-04 04:00:00,45.37,47.14,51.62,51.33
2046-01-04 05:00:00,44.78,46.81,51.44,51.08
2046-01-04 06:00:00,44.2,46.58,51.31,50.94
2046-01-04 07:00:00,43.75,46.33,51.24,51.12
2046-01-04 08:00:00,43.38,46.09,51.17,51.4
2046-01-04 09:00:00,43.07,45.95,51.3,51.75
2046-01-04 10:00:00,42.78,45.82,51.39,52.12
2046-01-04 11:00:00,42.44,45.64,51.33,52.25
2046-01-04 12:00:00,42.1,45.52,51.35,52.7
2046-01-04 13:00:00,42.13,45.39,51.26,52.84
2046-01-04 14:00:00,43.45,45.16,51.13,52.9
2046-01-04 15:00:00,46.02,45.3,51.15,52.95
2046-01-04 16:00:00,48.9,47.68,53.56,55.87
2046-01-04 17:00:00,51.64,51.33,57.38,59.85
2046-01-04 18:00:00,53.78,54.63,60.73,62.91
2046-01-04 19:00:00,55.13,57.16,63.09,64.72
2046-01-04 20:00:00,55.76,58.93,64.83,65.98
2046-01-04 21:00:00,55.45,59.94,65.91,66.61
2046-01-04 22:00:00,53.74,60.08,66.18,66.56
2046-01-04 23:00:00,51.55,59.14,65.52,66.11
2046-01-05 00:00:00,49.46,56.41,63.37,64.29
2046-01-05 01:00:00,47.86,52.99,59.16,60.58
2046-01-05 02:00:00,46.94,51.84,57.9,59.58
2046-01-05 03:00:00,46.36,51.19,57.27,59.11
2046-01-05 04:00:00,45.86,50.79,57.06,58.93
2046-01-05 05:00:00,45.39,50.45,56.91,58.89
2046-01-05 06:00:00,44.91,50.13,56.8,59.02
2046-01-05 07:00:00,44.46,49.86,56.7,59.09
2046-01-05 08:00:00,44.1,49.62,56.62,59.05
2046-01-05 09:00:00,43.7,49.35,56.43,58.77
2046-01-05 10:00:00,43.34,49.17,56.35,58.5
2046-01-05 11:00:00,43.03,48.94,56.12,58.17
2046-01-05 12:00:00,42.71,48.74,55.9,57.78
2046-01-05 13:00:00,42.67,48.6,55.78,57.63
2046-01-05 14:00:00,43.75,48.38,55.62,57.58
2046-01-05 15:00:00,45.82,48.67,55.6,57.6
2046-01-05 16:00:00,48.18,51.35,58.01,60.51
2046-01-05 17:00:00,50.27,54.73,61.57,63.95
2046-01-05 18:00:00,51.89,57.88,64.98,67.15
2046-01-05 19:00:00,52.81,60.37,67.6,69.64
2046-01-05 20:00:00,53.01,61.88,69.19,71.13
2046-01-05 21:00:00,52.52,62.73,70.11,72.0
2046-01-05 22:00:00,51.08,62.85,70.25,72.07
2046-01-05 23:00:00,49.23,62.06,69.62,71.51
2046-01-06 00:00:00,47.05,59.14,67.03,69.33
2046-01-06 01:00:00,45.32,55.9,62.92,65.68
2046-01-06 02:00:00,44.22,54.73,61.66,64.78
2046-01-06 03:00:00,43.41,54.07,61.05,64.29
2046-01-06 04:00:00,42.75,53.65,60.67,63.99
2046-01-06 05:00:00,42.21,53.33,60.4,63.64
2046-01-06 06:00:00,41.7,52.93,60.01,62.89
2046-01-06 07:00:00,41.27,52.61,59.63,62.46
2046-01-06 08:00:00,40.78,52.38,59.36,62.17
2046-01-06 09:00:00,40.24,52.16,59.11,61.84
2046-01-06 10:00:00,39.7,51.98,58.87,61.52
2046-01-06 11:00:00,39.11,51.67,58.44,60.93
2046-01-06 12:00:00,38.48,51.4,58.03,60.51
2046-01-06 13:00:00,38.23,51.03,57.49,60.01
2046-01-06 14:00:00,39.0,50.72,56.97,59.56
2046-01-06 15:00:00,40.69,50.79,56.61,59.4
2046-01-06 16:00:00,43.0,53.38,58.71,61.72
2046-01-06 17:00:00,45.27,57.16,62.73,65.89
2046-01-06 18:00:00,47.01,60.39,66.27,69.75
2046-01-06 19:00:00,48.13,62.8,68.9,72.28
2046-01-06 20:00:00,48.58,64.29,70.54,73.85
2046-01-06 21:00:00,48.18,65.12,71.51,74.89
2046-01-06 22:00:00,46.67,65.14,71.58,74.98
2046-01-06 23:00:00,44.31,63.99,70.52,73.96
2046-01-07 00:00:00,41.95,60.66,67.12,70.45
2046-01-07 01:00:00,40.19,57.06,62.2,65.57
2046-01-07 02:00:00,39.11,55.38,60.13,63.91
2046-01-07 03:00:00,38.28,54.36,58.98,63.09
2046-01-07 04:00:00,37.62,53.67,58.32,62.6
2046-01-07 05:00:00,37.11,53.17,57.83,61.83
2046-01-07 06:00:00,36.59,52.77,57.51,61.3
2046-01-07 07:00:00,36.19,52.43,57.24,60.98
2046-01-07 08:00:00,35.78,52.02,56.68,59.81
2046-01-07 09:00:00,35.35,51.58,56.1,58.68
2046-01-07 10:00:00,34.99,51.22,55.65,58.14
2046-01-07 11:00:00,34.74,50.85,55.09,57.2
2046-01-07 12:00:00,34.54,50.43,54.45,55.67
2046-01-07 13:00:00,34.86,50.05,54.01,54.64
2046-01-07 14:00:00,36.9,49.59,53.51,53.71
2046-01-07 15:00:00,39.88,49.57,53.1,52.84
2046-01-07 16:00:00,43.21,52.07,55.49,55.96
2046-01-07 17:00:00,46.11,55.26,58.77,59.86
2046-01-07 18:00:00,48.45,57.92,61.47,62.83
2046-01-07 19:00:00,50.04,59.52,63.0,64.53
2046-01-07 20:00:00,50.83,60.24,63.61,65.34
2046-01-07 21:00:00,50.56,60.44,63.84,65.55
2046-01-07 22:00:00,48.58,60.03,63.63,65.14
2046-01-07 23:00:00,45.95,58.86,62.87,64.36
2046-01-08 00:00:00,43.74,56.28,60.89,62.46
2046-01-08 01:00:00,42.08,52.83,56.43,57.74
2046-01-08 02:00:00,41.25,51.17,54.57,56.12
2046-01-08 03:00:00,40.62,50.22,53.69,55.38
2046-01-08 04:00:00,40.06,49.5,53.19,54.61
2046-01-08 05:00:00,39.58,48.96,52.86,54.1
2046-01-08 06:00:00,39.2,48.42,52.45,53.85
2046-01-08 07:00:00,38.86,47.98,52.05,53.64
2046-01-08 08:00:00,38.53,47.44,51.6,53.33
2046-01-08 09:00:00,38.23,46.89,51.13,53.13
2046-01-08 10:00:00,37.99,46.44,50.83,53.01
2046-01-08 11:00:00,37.87,46.02,50.59,52.7
2046-01-08 12:00:00,37.83,45.68,50.4,52.56
2046-01-08 13:00:00,38.34,45.28,50.09,52.7
2046-01-08 14:00:00,40.51,44.8,49.62,52.75
2046-01-08 15:00:00,43.92,44.8,49.37,52.9
2046-01-08 16:00:00,47.62,47.39,52.07,55.99
2046-01-08 17:00:00,50.94,50.76,55.69,60.19
2046-01-08 18:00:00,53.33,53.38,58.5,63.18
2046-01-08 19:00:00,54.9,55.47,60.78,65.41
2046-01-08 20:00:00,55.58,56.77,62.35,66.74
2046-01-08 21:00:00,54.91,57.51,63.43,67.48
2046-01-08 22:00:00,52.77,57.47,63.63,67.33
2046-01-08 23:00:00,50.34,56.53,62.87,66.38
2046-01-09 00:00:00,48.24,54.1,60.91,64.17
2046-01-09 01:00:00,46.4,50.05,55.76,58.95
2046-01-09 02:00:00,45.48,48.49,54.01,57.2
2046-01-09 03:00:00,45.0,47.66,53.22,56.34
2046-01-09 04:00:00,44.62,47.1,52.72,55.81
2046-01-09 05:00:00,44.33,46.58,52.16,55.26
2046-01-09 06:00:00,44.1,46.08,51.69,54.77
2046-01-09 07:00:00,43.84,45.59,51.21,54.12
2046-01-09 08:00:00,43.68,45.09,50.67,53.49
2046-01-09 09:00:00,43.5,44.6,50.18,52.99
2046-01-09 10:00:00,43.21,44.26,49.91,52.81
2046-01-09 11:00:00,42.94,43.99,49.73,52.7
2046-01-09 12:00:00,42.69,43.72,49.57,52.54
2046-01-09 13:00:00,42.87,43.34,49.24,52.25
2046-01-09 14:00:00,44.08,42.85,48.74,51.6
2046-01-09 15:00:00,46.35,42.75,48.31,51.17
2046-01-09 16:00:00,49.14,45.28,50.7,53.69
2046-01-09 17:00:00,51.87,48.99,55.15,57.47
2046-01-09 18:00:00,53.91,51.84,58.59,60.44
2046-01-09 19:00:00,55.29,53.94,61.02,62.67
2046-01-09 20:00:00,55.9,55.35,62.62,64.24
2046-01-09 21:00:00,55.49,56.19,63.55,65.32
2046-01-09 22:00:00,53.62,56.41,63.84,65.8
2046-01-09 23:00:00,51.08,55.69,63.21,65.28
2046-01-10 00:00:00,49.23,53.26,61.09,63.39
2046-01-10 01:00:00,47.44,49.69,56.19,59.18
2046-01-10 02:00:00,46.35,48.18,54.25,57.22
2046-01-10 03:00:00,45.41,47.3,53.19,56.23
2046-01-10 04:00:00,44.55,46.67,52.47,55.6
2046-01-10 05:00:00,43.79,46.2,51.89,55.02
2046-01-10 06:00:00,43.05,45.82,51.37,54.63
2046-01-10 07:00:00,42.4,45.45,50.81,54.01
2046-01-10 08:00:00,41.79,45.16,50.32,53.37
2046-01-10 09:00:00,41.2,44.91,49.93,52.88
2046-01-10 10:00:00,40.69,44.71,49.53,52.43
2046-01-10 11:00:00,40.28,44.58,49.19,52.07
2046-01-10 12:00:00,39.85,44.47,48.87,51.75
2046-01-10 13:00:00,39.87,44.26,48.56,51.42
2046-01-10 14:00:00,41.4,44.02,48.27,51.03
2046-01-10 15:00:00,44.46,44.13,47.97,50.61
2046-01-10 16:00:00,47.84,46.96,50.68,53.47
2046-01-10 17:00:00,50.76,50.86,55.15,57.81
2046-01-10 18:00:00,52.77,53.96,58.73,61.21
2046-01-10 19:00:00,54.01,56.19,61.12,63.18
2046-01-10 20:00:00,54.55,57.67,62.78,64.56
2046-01-10 21:00:00,53.94,58.5,63.79,65.5
2046-01-10 22:00:00,51.8,58.57,63.99,65.71
2046-01-10 23:00:00,49.8,57.74,63.28,65.07
2046-01-11 00:00:00,47.68,55.08,60.94,62.78
2046-01-11 01:00:00,46.11,51.57,56.01,57.4
2046-01-11 02:00:00,45.3,50.22,54.39,56.17
2046-01-11 03:00:00,44.71,49.51,53.69,55.69
2046-01-11 04:00:00,44.29,49.1,53.26,55.11
2046-01-11 05:00:00,44.02,48.87,53.06,54.68
2046-01-11 06:00:00,43.75,48.58,52.84,54.25
2046-01-11 07:00:00,43.52,48.29,52.65,53.85
2046-01-11 08:00:00,43.41,48.0,52.54,53.56
2046-01-11 09:00:00,43.39,47.82,52.5,53.29
2046-01-11 10:00:00,43.38,47.64,52.48,53.06
2046-01-11 11:00:00,43.3,47.28,52.27,52.54
2046-01-11 12:00:00,43.23,46.9,51.98,52.09
2046-01-11 13:00:00,43.43,46.65,51.69,51.57
2046-01-11 14:00:00,44.65,46.36,51.42,50.9
2046-01-11 15:00:00,47.26,46.42,51.17,50.5
2046-01-11 16:00:00,50.59,49.01,53.71,53.64
2046-01-11 17:00:00,53.49,52.38,57.13,57.92
2046-01-11 18:00:00,55.56,55.04,59.85,60.96
2046-01-11 19:00:00,56.95,56.91,61.81,62.98
2046-01-11 20:00:00,57.6,58.14,63.1,64.35
2046-01-11 21:00:00,57.31,58.68,63.75,65.03
2046-01-11 22:00:00,56.14,58.62,63.81,65.39
2046-01-11 23:00:00,54.05,57.65,63.01,64.74
2046-01-12 00:00:00,52.09,55.13,60.91,62.47
2046-01-12 01:00:00,50.5,51.53,56.26,57.61
2046-01-12 02:00:00,49.66,49.91,54.46,55.85
2046-01-12 03:00:00,49.19,48.88,53.51,55.17
2046-01-12 04:00:00,48.63,48.11,52.9,55.04
2046-01-12 05:00:00,48.18,47.5,52.34,54.9
2046-01-12 06:00:00,47.7,46.94,51.75,54.21
2046-01-12 07:00:00,47.21,46.38,51.12,53.33
2046-01-12 08:00:00,46.58,45.73,50.54,52.56
2046-01-12 09:00:00,45.81,45.19,50.07,52.16
2046-01-12 10:00:00,45.18,44.82,49.73,51.94
2046-01-12 11:00:00,44.67,44.49,49.48,51.8
2046-01-12 12:00:00,44.22,44.13,49.26,51.49
2046-01-12 13:00:00,44.19,43.66,48.94,51.12
2046-01-12 14:00:00,45.66,43.16,48.52,50.63
2046-01-12 15:00:00,48.74,43.36,48.34,50.38
2046-01-12 16:00:00,52.25,46.17,51.24,53.89
2046-01-12 17:00:00,55.42,49.53,55.04,57.76
2046-01-12 18:00:00,57.81,52.16,58.01,60.4
2046-01-12 19:00:00,59.43,54.09,60.21,62.33
2046-01-12 20:00:00,60.24,55.47,62.01,63.82
2046-01-12 21:00:00,59.94,56.28,63.23,64.78
2046-01-12 22:00:00,57.6,56.43,63.73,65.32
2046-01-12 23:00:00,54.97,55.78,63.23,64.74
2046-01-13 00:00:00,52.95,53.65,61.41,62.8
2046-01-13 01:00:00,51.22,49.95,56.57,58.15
2046-01-13 02:00:00,50.25,48.63,54.84,56.48
2046-01-13 03:00:00,49.53,47.91,54.05,55.76
2046-01-13 04:00:00,48.87,47.37,53.51,55.22
2046-01-13 05:00:00,48.38,47.03,53.15,54.81
2046-01-13 06:00:00,47.91,46.72,52.84,54.37
2046-01-13 07:00:00,47.61,46.56,52.74,54.19
2046-01-13 08:00:00,47.37,46.45,52.68,54.23
2046-01-13 09:00:00,47.16,46.31,52.5,54.19
2046-01-13 10:00:00,46.81,45.99,52.2,54.03
2046-01-13 11:00:00,46.51,45.73,51.94,53.89
2046-01-13 12:00:00,46.18,45.5,51.66,53.44
2046-01-13 13:00:00,46.11,45.28,51.35,52.9
2046-01-13 14:00:00,47.01,45.07,51.08,52.52
2046-01-13 15:00:00,48.99,45.25,50.81,52.03
2046-01-13 16:00:00,51.42,48.22,53.51,54.91
2046-01-13 17:00:00,53.92,52.54,58.24,59.18
2046-01-13 18:00:00,55.71,55.67,61.65,62.28
2046-01-13 19:00:00,56.8,57.97,64.02,64.42
2046-01-13 20:00:00,57.16,59.54,65.5,65.71
2046-01-13 21:00:00,56.71,60.39,66.16,66.49
2046-01-13 22:00:00,55.38,60.26,65.71,66.11
2046-01-13 23:00:00,53.85,59.13,64.44,64.63
2046-01-14 00:00:00,52.03,56.39,61.93,62.19
2046-01-14 01:00:00,50.18,52.75,57.09,57.09
2046-01-14 02:00:00,48.97,51.19,55.22,55.38
2046-01-14 03:00:00,48.07,50.18,54.1,54.39
2046-01-14 04:00:00,47.3,49.46,53.38,53.67
2046-01-14 05:00:00,46.62,48.92,52.86,52.9
2046-01-14 06:00:00,46.06,48.6,52.77,52.77
2046-01-14 07:00:00,45.5,48.42,52.77,52.56
2046-01-14 08:00:00,44.87,47.97,52.25,52.29
2046-01-14 09:00:00,44.28,47.57,51.67,52.05
2046-01-14 10:00:00,43.68,47.26,51.21,51.42
2046-01-14 11:00:00,43.05,46.9,50.67,51.04
2046-01-14 12:00:00,42.39,46.45,50.02,50.11
2046-01-14 13:00:00,42.08,46.22,49.77,49.42
2046-01-14 14:00:00,42.49,45.82,49.35,48.61
2046-01-14 15:00:00,43.84,45.97,49.12,47.98
2046-01-14 16:00:00,46.13,48.65,51.62,51.4
2046-01-14 17:00:00,48.06,51.75,54.46,54.88
2046-01-14 18:00:00,49.39,53.94,56.32,56.66
2046-01-14 19:00:00,50.18,55.17,57.06,56.37
2046-01-14 20:00:00,50.4,55.69,57.07,55.54
2046-01-14 21:00:00,50.0,55.65,56.61,54.99
2046-01-14 22:00:00,48.7,55.36,56.25,55.45
2046-01-14 23:00:00,46.4,54.39,55.53,55.45
2046-01-15 00:00:00,44.06,52.32,54.27,54.25
2046-01-15 01:00:00,42.12,49.55,51.51,50.14
2046-01-15 02:00:00,40.68,47.98,50.04,48.4
2046-01-15 03:00:00,39.52,46.78,48.9,47.64
2046-01-15 04:00:00,38.48,45.73,47.88,46.83
2046-01-15 05:00:00,37.45,44.89,47.08,46.38
2046-01-15 06:00:00,36.48,44.11,46.29,46.0
2046-01-15 07:00:00,35.56,43.45,45.66,45.73
2046-01-15 08:00:00,34.79,42.67,44.87,44.94
2046-01-15 09:00:00,34.05,41.97,44.19,44.31
2046-01-15 10:00:00,33.33,41.32,43.65,44.13
2046-01-15 11:00:00,32.68,40.71,43.09,43.81
2046-01-15 12:00:00,32.14,40.14,42.49,43.39
2046-01-15 13:00:00,32.0,39.58,41.9,43.05
2046-01-15 14:00:00,33.28,39.04,41.27,42.73
2046-01-15 15:00:00,35.85,38.97,40.82,42.24
2046-01-15 16:00:00,38.97,41.31,42.89,44.15
2046-01-15 17:00:00,41.76,44.33,46.17,46.76
2046-01-15 18:00:00,43.9,46.85,48.92,49.05
2046-01-15 19:00:00,45.37,48.67,51.01,50.9
2046-01-15 20:00:00,46.06,49.89,52.48,52.34
2046-01-15 21:00:00,45.86,50.58,53.47,53.56
2046-01-15 22:00:00,44.26,50.58,53.78,53.98
2046-01-15 23:00:00,41.99,49.69,53.28,53.55
2046-01-16 00:00:00,40.12,47.68,51.85,51.98
2046-01-16 01:00:00,38.34,43.97,47.79,48.65
2046-01-16 02:00:00,37.13,41.86,45.3,46.47
2046-01-16 03:00:00,36.3,40.68,44.06,45.23
2046-01-16 04:00:00,35.67,39.74,43.07,44.33
2046-01-16 05:00:00,35.11,38.95,42.22,43.74
2046-01-16 06:00:00,34.7,38.32,41.52,43.36
2046-01-16 07:00:00,34.36,37.9,41.14,43.05
2046-01-16 08:00:00,34.03,37.4,40.59,42.35
2046-01-16 09:00:00,33.76,36.97,40.23,41.88
2046-01-16 10:00:00,33.57,36.59,40.01,41.74
2046-01-16 11:00:00,33.42,36.3,39.97,41.81
2046-01-16 12:00:00,33.28,35.96,39.97,41.97
2046-01-16 13:00:00,33.71,35.82,40.15,42.17
2046-01-16 14:00:00,35.71,35.76,40.39,42.48
2046-01-16 15:00:00,38.91,36.23,40.77,42.75
2046-01-16 16:00:00,42.37,39.22,44.28,46.87
2046-01-16 17:00:00,45.28,42.3,47.89,51.4
2046-01-16 18:00:00,47.52,44.58,50.41,54.32
2046-01-16 19:00:00,48.97,46.45,52.38,56.3
2046-01-16 20:00:00,49.66,47.8,53.87,57.7
2046-01-16 21:00:00,49.42,48.58,54.73,58.82
2046-01-16 22:00:00,47.79,48.87,55.11,59.34
2046-01-16 23:00:00,45.46,48.49,54.9,58.89
2046-01-17 00:00:00,43.86,46.98,53.69,57.54
2046-01-17 01:00:00,42.31,43.7,49.55,52.66
2046-01-17 02:00:00,41.41,42.58,48.16,51.57
2046-01-17 03:00:00,40.8,42.04,47.66,50.72
2046-01-17 04:00:00,40.42,41.74,47.35,50.23
2046-01-17 05:00:00,40.15,41.54,47.14,49.93
2046-01-17 06:00:00,39.87,41.41,46.99,49.6
2046-01-17 07:00:00,39.61,41.25,46.78,49.3
2046-01-17 08:00:00,39.4,41.11,46.6,49.15
2046-01-17 09:00:00,39.16,41.04,46.53,49.12
2046-01-17 10:00:00,39.02,41.04,46.58,49.14
2046-01-17 11:00:00,38.97,40.96,46.54,49.23
2046-01-17 12:00:00,38.8,40.86,46.53,49.24
2046-01-17 13:00:00,39.11,40.62,46.36,49.14
2046-01-17 14:00:00,40.57,40.44,46.22,48.85
2046-01-17 15:00:00,42.69,40.78,46.26,48.65
2046-01-17 16:00:00,45.19,43.63,49.26,51.85
2046-01-17 17:00:00,47.39,47.14,53.17,55.38
2046-01-17 18:00:00,49.06,50.22,56.53,58.53
2046-01-17 19:00:00,50.07,52.43,58.75,60.89
2046-01-17 20:00:00,50.47,54.01,60.4,62.74
2046-01-17 21:00:00,50.27,54.95,61.32,63.77
2046-01-17 22:00:00,49.44,55.04,61.32,63.63
2046-01-17 23:00:00,48.34,54.28,60.49,62.73
2046-01-18 00:00:00,46.87,52.25,58.73,60.93
2046-01-18 01:00:00,45.3,48.67,54.28,56.08
2046-01-18 02:00:00,44.46,47.28,52.52,54.05
2046-01-18 03:00:00,44.08,46.85,52.18,53.87
2046-01-18 04:00:00,43.83,46.45,51.84,53.22
2046-01-18 05:00:00,43.54,46.0,51.26,52.14
2046-01-18 06:00:00,43.27,45.66,50.81,51.3
2046-01-18 07:00:00,43.09,45.55,50.59,51.01
2046-01-18 08:00:00,42.8,45.34,50.32,50.76
2046-01-18 09:00:00,42.48,45.01,49.95,50.34
2046-01-18 10:00:00,42.08,44.64,49.44,49.77
2046-01-18 11:00:00,41.72,44.33,49.05,48.99
2046-01-18 12:00:00,41.34,44.06,48.78,48.63
2046-01-18 13:00:00,41.07,43.77,48.42,48.16
2046-01-18 14:00:00,41.58,43.48,47.93,47.66
2046-01-18 15:00:00,43.05,43.56,47.64,47.52
2046-01-18 16:00:00,45.36,46.13,50.27,50.99
2046-01-18 17:00:00,47.41,49.24,53.44,54.54
2046-01-18 18:00:00,48.96,51.71,55.78,57.0
2046-01-18 19:00:00,49.86,53.46,57.42,57.99
2046-01-18 20:00:00,50.16,54.37,58.26,58.69
2046-01-18 21:00:00,49.82,54.81,58.6,59.07
2046-01-18 22:00:00,48.6,54.63,58.23,58.57
2046-01-18 23:00:00,46.18,53.58,57.09,57.2
2046-01-19 00:00:00,43.84,51.39,55.36,55.65
2046-01-19 01:00:00,42.33,48.76,52.83,53.19
2046-01-19 02:00:00,41.29,47.32,51.22,51.46
2046-01-19 03:00:00,40.48,46.42,50.31,51.22
2046-01-19 04:00:00,39.83,45.66,49.59,50.88
2046-01-19 05:00:00,39.4,45.0,48.83,49.93
2046-01-19 06:00:00,38.97,44.35,48.06,49.01
2046-01-19 07:00:00,38.61,43.88,47.55,48.4
2046-01-19 08:00:00,38.25,43.27,46.8,47.61
2046-01-19 09:00:00,37.87,42.67,46.13,46.78
2046-01-19 10:00:00,37.56,42.1,45.52,46.09
2046-01-19 11:00:00,37.35,41.65,45.03,45.73
2046-01-19 12:00:00,37.2,41.2,44.58,45.55
2046-01-19 13:00:00,37.62,40.71,44.19,45.43
2046-01-19 14:00:00,39.83,40.05,43.56,45.0
2046-01-19 15:00:00,43.18,39.72,42.84,44.22
2046-01-19 16:00:00,46.71,41.86,44.98,47.01
2046-01-19 17:00:00,49.71,44.67,48.34,50.04
2046-01-19 18:00:00,52.0,47.1,51.37,52.77
2046-01-19 19:00:00,53.49,48.78,53.44,54.41
2046-01-19 20:00:00,54.25,49.91,54.9,55.56
2046-01-19 21:00:00,54.03,50.61,55.92,56.59
2046-01-19 22:00:00,52.25,50.77,56.35,57.06
2046-01-19 23:00:00,50.09,50.23,56.03,56.73
2046-01-20 00:00:00,48.4,48.61,54.66,55.51
2046-01-20 01:00:00,46.69,45.18,50.43,51.91
2046-01-20 02:00:00,45.73,43.14,47.86,49.73
2046-01-20 03:00:00,45.21,41.97,46.49,48.16
2046-01-20 04:00:00,44.76,41.18,45.7,47.19
2046-01-20 05:00:00,44.35,40.62,45.1,46.45
2046-01-20 06:00:00,43.88,40.1,44.53,45.84
2046-01-20 07:00:00,43.43,39.61,44.04,45.45
2046-01-20 08:00:00,43.0,39.18,43.65,45.1
2046-01-20 09:00:00,42.6,38.79,43.2,44.67
2046-01-20 10:00:00,42.28,38.52,42.85,44.35
2046-01-20 11:00:00,41.95,38.17,42.53,44.06
2046-01-20 12:00:00,41.67,37.81,42.21,43.83
2046-01-20 13:00:00,41.74,37.44,41.83,43.52
2046-01-20 14:00:00,43.39,37.04,41.49,43.16
2046-01-20 15:00:00,46.26,37.13,41.29,42.91
2046-01-20 16:00:00,49.46,40.15,44.55,46.62
2046-01-20 17:00:00,52.36,44.01,49.06,51.13
2046-01-20 18:00:00,54.34,46.67,52.16,54.05
2046-01-20 19:00:00,55.63,48.63,54.45,56.07
2046-01-20 20:00:00,56.23,49.96,56.01,57.47
2046-01-20 21:00:00,55.96,50.85,57.09,58.59
2046-01-20 22:00:00,54.37,51.12,57.52,59.09
2046-01-20 23:00:00,52.3,50.61,57.11,58.71
